#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_g31a66nz.slha	240.787244	734.306128	733.303079	735.285371	3055.51213	3055.67714	1.271274	1.261086	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.235168	ATLAS-SUSY-2018-41	0.8378166	ATLAS-SUSY-2018-41	234.421068	2885.35036	710.900992	40.1218108	-1	00:25:53
ew_pbsw3n0_.slha	169.289631	490.59104	490.753392	1286.95309	1290.04452	1291.02634	2.251931	2.767904	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.702095	CMS-SUS-21-002	2.070705	CMS-SUS-21-002	158.685991	428.864124	1253.71434	20.3244732	-1	02:14:11
ew_s0adl1rd.slha	389.250658	392.958392	391.218704	2230.69777	2313.42649	2230.8968	-1	-1	-1	-1	-1	-1	-1	2260.08192	2079.20875	377.330774	46.784058	['ATLAS-SUSY-2016-07']	00:00:04
ew_fm1hz8xv.slha	253.251196	262.250326	257.203347	955.508615	1058.19141	955.855905	0.3929749	0.4366847	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.4717632	ATLAS-SUSY-2018-41	0.3278778	ATLAS-SUSY-2018-41	1012.96103	849.486779	249.099209	39.8540779	-1	00:43:45
ew_62mc2z5_.slha	309.582504	314.160009	312.012683	1492.98554	1965.25023	1965.41068	-1	-1	-1	-1	-1	-1	-1	1450.28414	1819.78737	300.648828	28.0809997	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:04
ew_xo5rbc43.slha	363.382738	374.319338	366.200678	887.675275	1746.58545	887.915339	0.4973604	0.4915713	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5381223	ATLAS-SUSY-2018-41	0.3695963	ATLAS-SUSY-2018-41	1695.77595	792.229787	361.407584	5.57596066	-1	00:41:50
ew_96oal4ov.slha	357.27203	593.231947	593.373778	992.093959	999.499414	1000.07075	0.3590366	0.5080372	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.341431	CMS-SUS-21-002	0.3961009	ATLAS-SUSY-2019-08	338.822128	523.900273	964.417234	31.9707619	-1	00:29:20
ew_ysz3m9ox.slha	129.363387	139.843816	134.04485	758.142785	970.655004	758.468406	1.43807	1.394939	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.554063	ATLAS-SUSY-2018-41	1.078668	ATLAS-SUSY-2018-41	926.573733	662.274624	129.896766	47.5566086	-1	00:39:57
ew_qu4xxb31.slha	269.549544	813.63591	812.819877	814.737095	3082.26166	3082.42664	1.020656	1.036204	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.038327	ATLAS-SUSY-2018-41	0.7124327	ATLAS-SUSY-2018-41	262.654213	2911.74296	788.963702	44.0490636	-1	00:47:22
ew_oop9bau1.slha	152.531144	157.809811	155.296632	1211.8693	1680.21962	1680.37963	-1	-1	-1	-1	-1	-1	-1	1171.82711	1543.46666	149.335619	26.6273512	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:05
ew__2xdw0w5.slha	388.901512	660.76555	660.924148	1298.3556	1302.60955	1303.32901	0.4155615	0.5519826	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3612573	CMS-SUS-21-002	0.4456416	CMS-SUS-21-002	371.543698	586.508133	1266.27209	35.3125143	-1	00:43:46
ew_amnk6yoz.slha	201.792863	205.634051	203.799098	1935.16259	2966.76092	1935.33442	-1	-1	-1	-1	-1	-1	-1	2914.18177	1798.78863	195.718366	37.4686897	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:04
ew_jqtceves.slha	349.943727	836.394885	836.559448	2682.84111	2683.9145	2684.65743	1.357474	1.585485	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.517214	ATLAS-SUSY-2018-41	1.081351	CMS-SUS-21-002	339.956011	755.252264	2637.59437	38.6022677	-1	00:36:37
ew_3o6bdiem.slha	224.518242	331.941433	332.050491	699.238426	706.458404	707.591499	1.188599	1.100834	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.197892	ATLAS-SUSY-2019-09	1.021812	ATLAS-SUSY-2019-09	208.454817	279.999856	675.545068	41.3591792	-1	00:43:06
ew_qf57elnf.slha	453.908909	457.522406	455.781063	2031.77705	2538.33046	2538.49209	-1	-1	-1	-1	-1	-1	-1	1986.74237	2378.734	442.217138	9.39725353	['ATLAS-SUSY-2016-07']	00:00:02
ew_t4icqcd6.slha	279.220677	290.966319	283.637112	829.102561	860.698539	830.144884	0.763696	0.7699305	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8154944	ATLAS-SUSY-2018-41	0.5608125	ATLAS-SUSY-2018-41	817.552005	728.899149	278.331541	9.2279952	-1	00:53:34
ew_2xar94ef.slha	377.082146	380.454497	378.943021	2100.50845	2601.70264	2601.86476	-1	-1	-1	-1	-1	-1	-1	2054.8995	2439.91889	365.48035	22.4042236	['ATLAS-SUSY-2016-07']	00:00:04
ew_5qc3nhfp.slha	454.882548	463.794146	457.617591	989.679582	2966.21154	989.891817	0.2130944	0.2268236	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.2592164	ATLAS-SUSY-2018-41	0.1795132	ATLAS-SUSY-2018-41	2913.83401	894.694209	445.669128	29.8162688	-1	00:42:41
ew_e3fe036q.slha	63.487974	870.269028	870.439644	1328.82269	1334.65084	1335.54211	1.946104	2.405253	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.217136	ATLAS-SUSY-2018-41	1.661296	CMS-SUS-21-002	55.6968448	783.832802	1297.7804	46.073775	-1	00:46:47
ew_n4rcyrlj.slha	244.204108	1176.09384	1176.21708	1179.90882	2124.9032	2125.06942	0.286065	0.3608857	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3089009	ATLAS-SUSY-2018-41	0.2652793	CMS-SUS-21-002	234.3116	1976.45199	1148.41141	38.6185077	-1	00:02:15
ew_k63gpti5.slha	438.534839	455.212819	441.722248	695.304018	2876.50597	695.690184	0.0923975	0.1044412	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.07839139	CMS-SUS-21-002	0.09094682	CMS-SUS-21-002	2823.83504	611.017805	436.993194	35.837159	-1	00:50:49
ew_f068ke78.slha	136.808603	170.398362	142.125453	296.715502	2750.32281	298.470779	0.04002062	0.1026286	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.08909522	ATLAS-SUSY-2018-32	0.0894828	ATLAS-SUSY-2018-32	2697.34318	226.488871	157.319085	13.8909871	-1	00:39:13
ew_66qo1xi9.slha	70.292097	763.181677	762.585123	765.828594	2159.33818	2159.50348	1.616396	1.707669	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.733606	ATLAS-SUSY-2018-41	1.20003	ATLAS-SUSY-2018-41	65.4543278	2010.70938	742.638692	8.62048321	-1	00:47:17
ew_67qplw2u.slha	224.011508	231.126191	227.136065	1076.74826	1874.10632	1076.94748	0.1368341	0.1793428	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.1689861	ATLAS-SUSY-2018-41	0.1248167	CMS-SUS-21-002	1822.13741	971.694089	219.41426	31.8376492	-1	00:30:39
#Has files from 0 to 100
