#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_e_w0cgr1.slha	403.599305	416.960884	410.371977	647.157343	1009.72076	1009.85844	0.04149188	0.05434613	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.04982444	ATLAS-SUSY-2018-41	0.03918509	CMS-SUS-21-002	612.223096	899.628666	400.860206	10.5730168	-1	01:05:05
ew_phh5a9ft.slha	229.231534	317.206923	230.952873	350.559253	2268.79743	355.173877	0.2405173	0.2449976	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2638828	ATLAS-SUSY-2019-09	0.2242472	ATLAS-SUSY-2019-09	2215.61538	223.324142	300.804281	47.4711363	-1	00:30:21
ew_ezozt2iv.slha	408.148514	411.709127	410.201544	1708.29571	2669.2223	2669.38661	-1	-1	-1	-1	-1	-1	-1	1671.00097	2505.60934	395.601075	48.6515947	['ATLAS-SUSY-2016-07']	00:00:02
ew_av443noo.slha	80.0193132	130.068401	86.1489331	202.709149	2287.60569	207.809593	0.5652607	0.5092027	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5185871	ATLAS-SUSY-2018-32	0.4610435	ATLAS-SUSY-2018-32	2234.40249	124.528009	113.555012	32.7079481	-1	00:07:57
ew_q07n0qlt.slha	139.0441	653.818014	653.729392	659.705923	1279.61625	1279.78726	1.925633	1.891166	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.829095	ATLAS-SUSY-2018-41	1.246857	ATLAS-SUSY-2018-41	128.943335	1157.66294	637.045684	44.6112272	-1	00:36:54
ew_isyb7sv4.slha	448.227135	455.837171	451.442263	1230.26466	1325.51729	1230.56183	0.01343963	0.0238496	CMS-SUS-21-002	0.01343963	CMS-SUS-21-002	0.0238496	CMS-SUS-21-002	1277.43131	1112.78825	437.948309	30.3812477	-1	00:01:48
ew_6pfeq3df.slha	389.964169	394.096612	391.916377	1965.25189	2511.26253	1965.42665	-1	-1	-1	-1	-1	-1	-1	2458.12405	1825.69873	379.353594	13.520825	['ATLAS-SUSY-2016-07']	00:00:06
ew_v8146ynn.slha	204.901635	1138.98867	1139.18749	1143.29653	1985.6369	1985.80362	0.3418844	0.4323922	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3718331	ATLAS-SUSY-2018-41	0.3167633	CMS-SUS-21-002	195.297522	1840.73034	1112.95509	47.1976348	-1	00:02:29
ew_qsagkll7.slha	151.867402	574.751556	573.810721	577.084881	1942.85586	1943.02194	1.806898	1.800975	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.320045	ATLAS-SUSY-2018-41	1.093714	CMS-SUS-21-002	144.241058	1798.48012	555.923735	38.6150714	-1	00:39:15
ew_abt2hmi1.slha	338.941923	342.5845	340.987946	1740.81982	2512.45176	2512.61537	-1	-1	-1	-1	-1	-1	-1	1700.84481	2352.47033	328.408996	29.9636074	['ATLAS-SUSY-2016-07']	00:00:05
ew_e409ew3_.slha	411.160398	420.373405	416.369362	728.878033	1340.95368	1341.11485	-1	-1	-1	-1	-1	-1	-1	696.546528	1217.12725	403.226929	30.0645639	['ATLAS-SUSY-2016-07']	00:00:03
ew_0g86fnqz.slha	277.907139	286.413199	281.148147	930.774573	1993.91155	930.988979	0.4466111	0.4788842	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5227289	ATLAS-SUSY-2018-41	0.3609906	ATLAS-SUSY-2018-41	1941.53081	834.292512	272.948609	23.625914	-1	00:48:29
ew_vrsks1gc.slha	213.109254	1188.8274	1188.99215	2887.95241	2889.26493	2889.9349	0.5613012	0.7206462	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5596549	ATLAS-SUSY-2018-41	0.5690883	CMS-SUS-21-002	206.159721	1088.81018	2841.49003	33.3170953	-1	00:03:58
ew_lw96lfwu.slha	78.1125116	385.63753	383.385697	386.551616	2444.3925	2444.55786	1.985582	2.168526	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.338184	ATLAS-SUSY-2018-05-ewk	1.27631	ATLAS-SUSY-2018-05-ewk	73.9418139	2286.38765	370.199915	18.5572873	-1	00:47:52
ew_voyj5brr.slha	388.78971	394.960742	392.059517	1042.4271	1692.77428	1692.93602	-1	-1	-1	-1	-1	-1	-1	1007.06116	1556.52478	379.418042	16.4230564	['ATLAS-SUSY-2016-07']	00:00:18
ew_zwy3iyt5.slha	469.553245	1129.71627	1129.15162	1132.11688	2360.43589	2360.60086	0.1725398	0.2335035	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.1514098	ATLAS-SUSY-2018-41	0.2005897	CMS-SUS-21-002	456.814565	2206.84084	1101.26801	16.2033375	-1	00:01:59
ew_w12p7c70.slha	379.816228	383.476019	381.892984	1578.00103	2727.18438	2727.34871	-1	-1	-1	-1	-1	-1	-1	1544.10359	2563.00133	369.407824	12.6160744	['ATLAS-SUSY-2016-07']	00:00:06
ew_fvx3c09x.slha	321.133133	979.110073	979.274613	2737.72509	2738.89907	2739.61473	1.012036	1.304217	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.146688	ATLAS-SUSY-2018-41	0.9574273	CMS-SUS-21-002	311.79083	889.575361	2693.08677	42.2147159	-1	00:45:04
ew_c37qxj53.slha	131.199211	134.93423	133.322591	1294.27965	2695.20285	2695.36814	-1	-1	-1	-1	-1	-1	-1	1264.92168	2530.53546	128.170387	23.497261	['ATLAS-SUSY-2016-32', 'CMS-EXO-13-006']	00:00:05
ew_ezzgdxsi.slha	157.216266	172.333345	164.556702	425.772104	669.165031	669.280351	0.1995002	0.2176098	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1794749	ATLAS-SUSY-2018-41	0.1499159	CMS-SUS-21-002	393.87834	572.853802	160.303189	49.3943868	-1	00:48:12
ew_uaoev4l9.slha	219.003584	347.003407	341.85733	348.555661	1207.75739	1207.92541	0.4465515	0.3356941	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2692547	ATLAS-SUSY-2019-09	0.2396962	ATLAS-SUSY-2019-09	212.530747	1089.41517	331.579033	17.1348873	-1	00:07:34
ew_xs5mui8_.slha	51.8909327	483.591517	483.595885	500.583559	722.927209	723.135688	1.773632	1.927766	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.136082	CMS-SUS-21-002	1.295892	CMS-SUS-21-002	42.8216904	619.195224	481.007642	13.2593962	-1	00:44:38
ew_soiveam3.slha	291.67573	295.12012	293.669337	1679.26911	2725.28154	2725.44602	-1	-1	-1	-1	-1	-1	-1	1643.25536	2560.36451	282.354427	39.6507589	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:04
ew_1rljdf01.slha	299.036091	326.280433	304.055054	474.101011	888.960615	475.29605	0.008196436	0.01382505	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.01129011	CMS-SUS-21-002	0.01062006	ATLAS-SUSY-2019-08	846.022265	385.051851	310.07292	40.4957094	-1	00:37:09
ew_8ffooqwt.slha	282.627873	289.026182	286.759341	661.059989	2263.64577	2263.81113	-1	-1	-1	-1	-1	-1	-1	639.017782	2109.58551	275.876187	37.0384796	['ATLAS-SUSY-2016-07']	00:00:02
ew_dbbgijne.slha	178.278762	628.668805	628.907697	695.588054	743.329477	743.81356	2.36389	2.716022	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.368287	ATLAS-SUSY-2018-41	1.855203	CMS-SUS-21-002	163.844175	590.380721	672.931282	39.6921713	-1	00:42:21
ew_9u6um6vr.slha	337.076753	346.252063	340.214359	889.728232	2513.25038	889.949182	0.5482783	0.5450164	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.598307	ATLAS-SUSY-2018-41	0.4136278	ATLAS-SUSY-2018-41	2459.99956	797.95622	330.945249	30.9482629	-1	00:31:20
#Has files from 300 to 400
