#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_i71r8tkz.slha	251.265874	424.069047	420.190877	425.017932	1266.05568	1266.22399	0.05420089	0.3386792	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3526488	ATLAS-SUSY-2019-09	0.3097181	ATLAS-SUSY-2019-09	241.171086	1144.68134	407.444902	48.8574471	-1	00:45:34
ew_g06ligey.slha	192.055672	1127.17897	1127.25952	1130.70403	2180.36797	2180.53374	0.3590691	0.4536473	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.3921897	ATLAS-SUSY-2018-41	0.3313502	CMS-SUS-21-002	183.649042	2030.75045	1099.46109	27.289631	-1	00:01:59
ew_79aoky78.slha	365.320747	368.998542	367.152721	2219.828	2535.49389	2220.00383	-1	-1	-1	-1	-1	-1	-1	2482.33353	2071.11535	355.186082	13.1782361	[]	00:00:03
ew__jf2ebs4.slha	126.215478	130.19865	128.284802	1881.88682	2595.95909	1882.06076	-1	-1	-1	-1	-1	-1	-1	2542.60935	1744.99787	123.294519	26.6824072	[]	00:00:00
ew_85344pr4.slha	170.92816	321.659601	321.822462	3008.86751	3009.2742	3010.15499	0.7308071	0.7690322	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.564674	ATLAS-SUSY-2018-32	0.5835354	ATLAS-SUSY-2018-32	164.877921	278.883768	2960.99108	40.2779897	-1	00:43:26
ew_727vr13x.slha	403.747043	420.945315	414.79151	527.613436	1012.69627	1012.85309	0.04591557	0.05577339	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.05372141	ATLAS-SUSY-2018-41	0.03897347	CMS-SUS-21-002	492.609166	901.848975	403.382112	31.3809399	-1	00:49:58
ew_jxd_6f6i.slha	42.7696337	983.946312	983.913383	986.13528	2908.87693	2909.04179	0.6604215	0.8258397	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7631075	ATLAS-SUSY-2018-41	0.5671611	CMS-SUS-21-002	38.5093825	2742.12852	956.756415	32.5218799	-1	00:47:41
ew_kx5hqlui.slha	268.39181	285.414401	272.706835	540.982971	2179.48881	541.444371	0.4784086	0.5559524	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3488126	ATLAS-SUSY-2018-05-ewk	0.3271623	CMS-SUS-21-002	2126.4238	463.610623	270.842374	49.7505023	-1	00:50:17
ew_69rcebr6.slha	413.100761	416.47724	414.872145	2359.09332	2895.16504	2359.26457	-1	-1	-1	-1	-1	-1	-1	2842.47622	2208.0414	400.208721	31.221643	[]	00:00:01
ew_qmdlw8qy.slha	369.44642	611.545725	609.322918	618.763	993.722752	993.885571	0.1291028	0.1587662	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1145284	CMS-SUS-21-002	0.09739835	ATLAS-SUSY-2019-08	352.282357	882.247846	597.042795	22.5100283	-1	01:08:15
ew_dk4g94on.slha	159.907057	169.223989	166.210973	375.306892	2156.75462	2156.92052	0.1875528	0.1494881	ATLAS-SUSY-2019-09	0.1875528	ATLAS-SUSY-2019-09	0.1494881	ATLAS-SUSY-2019-09	356.180153	2005.32322	159.635255	28.1457236	-1	00:00:07
ew_2fzt_uit.slha	445.321551	451.159914	447.975355	1509.29743	1650.66509	1509.51698	-1	-1	-1	-1	-1	-1	-1	1600.01519	1381.57318	433.606402	29.1358491	[]	00:00:00
ew_ndsf6xar.slha	233.707731	1086.08467	1086.32514	1093.96391	1536.76955	1536.94132	0.387411	0.5035126	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4489717	ATLAS-SUSY-2018-41	0.368142	CMS-SUS-21-002	221.792738	1404.76988	1064.00284	31.8881304	-1	00:43:21
ew_zil06iok.slha	327.926356	857.407236	857.571207	1537.5356	1541.55926	1542.25857	1.387156	1.665496	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.585209	ATLAS-SUSY-2018-41	1.138427	CMS-SUS-21-002	313.765417	771.916494	1502.61658	30.7194351	-1	00:44:36
ew__8tt2lij.slha	105.351227	110.359666	107.955428	1463.73548	1650.78677	1650.93079	-1	-1	-1	-1	-1	-1	-1	1416.31864	1514.66548	103.599363	35.4698828	[]	00:00:02
ew_m35hwi_7.slha	213.284733	1028.23727	1028.40143	2715.61247	2717.37221	2717.90355	0.9741493	1.311942	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.080119	ATLAS-SUSY-2018-41	1.021007	CMS-SUS-21-002	206.968638	939.347588	2668.90956	9.90063582	-1	00:47:10
ew_imo9br0k.slha	420.123365	910.056901	909.304262	912.516878	2024.69043	2024.85604	0.4628806	0.5012063	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5445855	ATLAS-SUSY-2018-41	0.3730043	ATLAS-SUSY-2018-41	406.597156	1878.43928	885.527614	44.2144143	-1	00:37:17
ew__ams9z17.slha	475.27478	636.248321	636.407981	2093.19023	2095.36676	2095.86248	0.05062098	0.05903067	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.04101779	ATLAS-SUSY-2019-08	0.05151293	ATLAS-SUSY-2019-08	461.493705	569.570255	2050.94918	9.0872228	-1	01:21:45
ew_rzzbwier.slha	84.3768588	634.089008	633.311593	639.825226	1306.40071	1306.56773	2.265447	2.220505	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.125576	ATLAS-SUSY-2018-41	1.452305	ATLAS-SUSY-2018-41	77.4214773	1185.38916	619.573144	7.0551231	-1	00:27:42
ew_x2_aebeh.slha	483.300058	487.282188	485.266529	2045.37674	2602.58416	2045.55064	-1	-1	-1	-1	-1	-1	-1	2549.34067	1903.12509	469.061437	39.6855523	[]	00:00:03
ew_52llfm37.slha	173.426736	187.357774	180.923056	403.683574	869.914161	870.071965	0.2685972	0.2230909	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2081809	ATLAS-SUSY-2019-09	0.126299	ATLAS-SUSY-2019-09	374.934632	765.839997	177.075152	10.6526632	-1	00:54:12
ew_yrsdcit7.slha	318.78729	329.145054	327.093707	467.367758	2980.14299	2980.30839	0.06431711	0.03901984	ATLAS-SUSY-2019-09	0.06431711	ATLAS-SUSY-2019-09	0.03901984	ATLAS-SUSY-2019-09	448.263878	2810.27077	314.796426	49.4970704	-1	00:00:05
#Has_files_from_800_to_900
