#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_y_bluh26.slha	138.684817	677.59088	677.36464	682.036575	1510.0994	1510.26749	1.858603	1.847792	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.815672	ATLAS-SUSY-2018-41	1.235861	ATLAS-SUSY-2018-41	129.605973	1380.13787	658.71043	36.2884405	-1	00:33:08
ew_c4n96mqo.slha	118.474971	121.977191	120.316494	2117.12618	3024.83587	2117.29726	-1	-1	-1	-1	-1	-1	-1	2972.46964	1974.31782	115.857736	21.9579931	[]	00:00:01
ew_o3uipo4r.slha	95.2054798	401.681617	400.107685	404.325415	1589.01341	1589.18045	1.832633	1.968357	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.274521	ATLAS-SUSY-2018-05-ewk	1.160817	ATLAS-SUSY-2018-05-ewk	88.3379494	1455.95933	386.782536	34.5626185	-1	00:31:54
ew_fjb67knu.slha	73.7424497	492.255004	492.41885	2997.00902	2997.83032	2998.54087	3.822726	4.743088	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.885758	ATLAS-SUSY-2018-41	3.635125	CMS-SUS-21-002	70.0896894	437.95604	2946.46449	12.6299084	-1	01:17:52
ew_kn54kptw.slha	57.5425157	755.261715	755.42601	2164.06522	2165.84003	2166.56726	3.049738	3.616656	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.437895	ATLAS-SUSY-2018-41	2.475095	CMS-SUS-21-002	52.6652221	679.467654	2120.9843	13.9353864	-1	00:42:06
ew_2_rwc6sm.slha	339.105303	915.793694	915.95814	1239.14475	1248.36387	1248.93528	1.176618	1.424844	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.343445	ATLAS-SUSY-2018-41	0.992606	CMS-SUS-21-002	322.756557	828.773752	1209.29487	40.334457	-1	00:43:56
ew_p2sdaezm.slha	131.170039	242.086489	132.82084	270.032509	693.532341	277.539628	0.3964932	0.6005177	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6096122	ATLAS-SUSY-2019-09	0.5159773	ATLAS-SUSY-2019-09	653.785015	122.886059	226.797628	8.9021468	-1	00:45:57
ew_el8s8aoq.slha	431.135163	441.072915	434.330524	924.582335	1853.20029	924.819261	0.4033217	0.4225818	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.4878128	ATLAS-SUSY-2018-41	0.3324145	ATLAS-SUSY-2018-41	1801.36997	826.636387	423.436545	41.7658735	-1	00:45:59
ew_2eig05gc.slha	186.114167	189.201708	187.764078	2562.36166	2752.92481	2562.53839	-1	-1	-1	-1	-1	-1	-1	2699.85894	2403.45525	181.529606	13.6284393	[]	00:00:02
ew_rqr8ospi.slha	92.8662219	151.418878	151.575905	2956.16025	2956.57198	2957.46561	1.740859	1.810051	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	1.237836	ATLAS-SUSY-2018-05-ewk	1.297457	ATLAS-SUSY-2018-05-ewk	88.3825479	125.785855	2905.31359	20.9836326	-1	00:06:12
ew_vvtz5pun.slha	418.340629	1029.42661	1029.58428	1445.09436	1453.10632	1453.43746	0.7129378	0.913165	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8175264	ATLAS-SUSY-2018-41	0.6707974	CMS-SUS-21-002	401.661782	937.646809	1412.31073	14.4775242	-1	00:41:54
ew_um8hex57.slha	308.387263	317.903375	312.469122	962.650619	981.125748	963.819515	0.5969148	0.6505876	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6920932	ATLAS-SUSY-2018-41	0.482986	ATLAS-SUSY-2018-41	935.555512	856.107327	303.182551	33.0634636	-1	00:43:03
ew_3hvr55r3.slha	373.532787	393.192537	390.219052	460.193175	1895.37853	1895.54398	0.06468351	0.05316258	ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.05658093	ATLAS-SUSY-2019-09	0.04759798	ATLAS-SUSY-2019-09	428.436053	1752.60709	377.573839	15.1176538	-1	00:03:49
ew_vuzpr89b.slha	204.832811	207.848929	206.534862	2488.79912	2714.71756	2714.87546	-1	-1	-1	-1	-1	-1	-1	2437.60493	2549.87716	198.347683	28.4232074	[]	00:00:00
ew_1x2qnmzc.slha	180.461744	188.272391	183.859858	956.608281	1887.73072	956.816187	0.68523	0.7833529	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8211672	ATLAS-SUSY-2018-41	0.5733971	ATLAS-SUSY-2018-41	1835.68493	857.965151	177.734564	31.5808475	-1	01:27:02
ew_p_l6_r3l.slha	141.102371	776.180377	776.344761	2466.94521	2468.23327	2468.9808	2.615453	3.118819	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.963796	ATLAS-SUSY-2018-41	2.127918	CMS-SUS-21-002	134.821888	699.197214	2421.22932	20.165457	-1	00:45:15
ew_9_ab47re.slha	34.575708	758.102263	758.360019	766.766821	1208.99333	1209.16885	1.716378	1.756485	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.781722	ATLAS-SUSY-2018-41	1.232882	ATLAS-SUSY-2018-41	27.5965411	1089.64028	742.010911	17.8420127	-1	00:41:05
ew__74po9pe.slha	211.99717	443.826588	443.735482	530.580153	567.213003	567.54384	0.7931986	1.01816	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6304889	CMS-SUS-21-002	0.6858763	CMS-SUS-21-002	195.407086	405.753255	510.541396	39.9120423	-1	01:03:54
ew_mufdg4bz.slha	112.926185	292.583864	289.047238	293.354558	2311.2799	2311.44575	2.083815	1.639423	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.499921	ATLAS-SUSY-2019-09	1.312563	ATLAS-SUSY-2019-09	109.270841	2155.78317	278.203843	49.8482143	-1	00:21:18
#Has_files_from_500_to_600
