#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_3xmhvwt1.slha	434.896687	440.300411	438.711671	818.387483	3119.25244	3119.41741	-1	-1	-1	-1	-1	-1	-1	799.184117	2947.39417	423.097125	40.2560308	[]	00:00:02
ew_y82skzfx.slha	307.164983	313.215634	310.779224	808.508091	1959.33393	1959.49908	-1	-1	-1	-1	-1	-1	-1	781.328778	1813.7383	299.357786	46.0953727	[]	00:00:01
ew_20lyy0i_.slha	58.4052146	602.361707	601.573104	604.073651	2808.47345	2808.63845	2.382111	2.346275	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.083586	ATLAS-SUSY-2018-41	1.429619	ATLAS-SUSY-2018-41	54.1067398	2642.88172	582.156531	25.8234076	-1	00:29:54
ew_htnj6j5y.slha	141.473933	656.171684	656.38481	783.594473	808.17004	808.871781	3.131851	3.447201	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.300021	ATLAS-SUSY-2018-41	2.270078	CMS-SUS-21-002	129.040122	596.129731	759.670033	31.6263002	-1	00:44:05
ew_xgmm16ja.slha	450.161405	454.986998	452.212674	1683.58425	2716.71296	1683.75971	-1	-1	-1	-1	-1	-1	-1	2663.82366	1556.70083	438.351132	13.877854	[]	00:00:02
ew_6vow9ti4.slha	496.601809	508.863733	501.531683	878.106271	983.712097	983.651038	0.2448773	0.2634694	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.2971261	ATLAS-SUSY-2018-41	0.202663	ATLAS-SUSY-2018-41	836.046523	873.513606	489.57181	23.3192695	-1	00:46:45
ew_44bns9m6.slha	178.379009	190.250854	182.708647	623.461255	2571.11175	623.752945	1.571703	1.54746	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.391224	ATLAS-SUSY-2018-41	0.9485076	ATLAS-SUSY-2018-41	2517.73548	546.093604	178.602289	47.1810352	-1	00:23:31
ew_1fwuotm0.slha	62.1935603	584.357798	583.536662	586.063931	2799.13829	2799.30333	2.440129	2.400212	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.072414	ATLAS-SUSY-2018-41	1.431348	CMS-SUS-21-002	57.7527486	2633.55828	564.476599	32.1231812	-1	00:28:31
ew_wltuvnxn.slha	370.92732	378.259353	374.491638	1021.74694	1340.08442	1340.23243	-1	-1	-1	-1	-1	-1	-1	981.732315	1216.38553	362.52768	22.7239742	['CMS-SUS-16-039-agg']	00:00:07
ew_fxcxq7ly.slha	421.907874	465.12481	424.72328	545.493009	1581.96068	547.175412	0.0246658	0.0230879	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,CMS-SUS-13-012,CMS-SUS-21-002	0.03963685	CMS-SUS-16-039-agg	0.02908777	CMS-SUS-16-039-agg	1531.8965	440.934008	446.42664	28.0247964	-1	00:02:10
ew_ag9h7egz.slha	227.234297	251.53174	233.528817	450.061759	627.59064	451.376041	0.0164195	0.04368839	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.03897153	CMS-SUS-21-002	0.03506199	CMS-SUS-21-002	588.513477	363.989545	237.146362	17.7372635	-1	00:53:08
ew_d4ycmil4.slha	467.15665	484.670195	470.363724	708.617432	2431.61898	709.032524	0.07551714	0.08094844	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.06240762	CMS-SUS-21-002	0.06892346	CMS-SUS-21-002	2378.33868	620.722963	466.053045	47.8455877	-1	01:19:14
ew_aghymm_d.slha	56.6316558	849.834237	849.992523	1247.64369	1257.10789	1257.45129	2.106735	2.610225	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.409822	ATLAS-SUSY-2018-41	1.850082	CMS-SUS-21-002	50.3501272	770.654603	1218.37524	7.02427939	-1	01:08:08
ew_4y6dy5xj.slha	212.513263	650.519749	650.684358	1240.96944	1245.33924	1246.25234	2.564242	2.933565	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.714896	ATLAS-SUSY-2018-41	1.993487	CMS-SUS-21-002	200.054019	576.80269	1209.68501	37.0223941	-1	01:26:16
ew_pr2tlw_v.slha	326.973171	378.367157	374.459688	396.322988	1501.32707	1501.49317	0.1016534	0.1072326	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.1053304	ATLAS-SUSY-2019-09	0.1086806	ATLAS-SUSY-2019-09	333.766084	1371.81811	362.736755	15.5473077	-1	00:10:04
ew_gfwuumch.slha	36.153491	360.636455	360.799732	2840.46834	2841.00025	2841.87382	3.647952	4.458951	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.004464	CMS-SUS-21-002	3.203435	CMS-SUS-21-002	32.3209188	314.721442	2791.41161	25.3987902	-1	01:05:05
#Has_files_from_1000_to_1100
