#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_kiwiscg3.slha	204.858018	241.645877	209.485502	343.376958	1876.50708	345.276388	0.9651898	0.8774967	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6803902	ATLAS-SUSY-2019-09	0.5638765	ATLAS-SUSY-2019-09	1824.57156	262.532629	226.668874	33.0679732	-1	00:40:45
ew_9azgi_pa.slha	265.720294	312.149511	307.653512	331.468115	1305.95736	1306.12454	0.2806451	0.247872	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-09,CMS-SUS-16-048	0.2603383	ATLAS-SUSY-2019-09	0.2362069	ATLAS-SUSY-2019-09	274.87231	1183.50635	297.509754	22.9771203	-1	00:03:57
ew_4oqbi26g.slha	129.959772	292.765542	289.358266	294.321582	2339.52071	2339.68637	1.343323	1.143678	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.020296	ATLAS-SUSY-2019-09	0.9556072	ATLAS-SUSY-2019-09	126.807216	2183.42963	278.45116	43.1766557	-1	00:29:47
ew_dzr0hnlz.slha	344.44827	349.541057	346.830447	1684.8343	1746.29531	1685.084	-1	-1	-1	-1	-1	-1	-1	1695.10092	1550.39377	335.963567	12.7046388	[]	00:00:00
ew_x1lppl0x.slha	336.721401	720.216824	718.397917	720.930304	2395.72961	2395.89461	0.8179418	0.765886	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.6818631	ATLAS-SUSY-2018-41	0.4605019	ATLAS-SUSY-2018-41	328.027501	2240.22037	697.959683	12.5859114	-1	00:27:45
ew_bile7wqv.slha	427.461852	461.832048	430.562719	567.849228	1709.18007	568.987216	0.02700578	0.02235755	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.02986581	CMS-SUS-16-039-agg	0.02211142	CMS-SUS-16-039-agg	1658.30587	470.875619	443.287759	23.6660455	-1	00:50:25
ew_cagz0tih.slha	160.434552	498.566421	497.938769	508.655454	851.468468	851.649765	1.151192	1.194422	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7886043	CMS-SUS-21-002	0.7800283	CMS-SUS-21-002	148.306829	745.825492	488.712236	22.4302855	-1	00:54:09
ew_8tgparhu.slha	414.433318	569.285407	567.212252	572.818806	2734.20902	2734.37403	0.0265657	0.02152357	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.02689874	CMS-SUS-16-039-agg	0.0201445	ATLAS-SUSY-2016-24	408.907532	2569.8485	548.692017	34.9515278	-1	01:00:15
ew_a7g7valv.slha	449.659784	1008.66389	1008.82661	1476.38493	1482.58728	1483.12943	0.690019	0.8599894	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8022088	ATLAS-SUSY-2018-41	0.6104161	CMS-SUS-21-002	431.597587	914.967143	1444.11844	46.147902	-1	00:39:53
ew_yyjlfmet.slha	233.842081	296.863392	236.222953	377.465616	406.435095	401.412184	0.06508742	0.2166757	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2136273	ATLAS-SUSY-2019-09	0.2066912	ATLAS-SUSY-2019-09	277.920481	201.451442	359.399422	18.72839	-1	00:45:01
ew_yv_tzwk8.slha	123.164349	132.335812	129.463841	320.486413	3098.57918	3098.74489	0.3237007	0.2749955	ATLAS-SUSY-2019-09	0.3237007	ATLAS-SUSY-2019-09	0.2749955	ATLAS-SUSY-2019-09	304.954272	2926.06435	123.900113	45.9651659	-1	00:00:07
ew_fofuib_s.slha	113.484117	117.241402	115.481111	1948.37394	3006.18308	1948.54584	-1	-1	-1	-1	-1	-1	-1	2953.67163	1811.35177	110.63838	42.0908753	[]	00:00:00
ew_l0daaioj.slha	427.277021	432.359826	429.634285	1636.62274	2058.0707	1636.80641	-1	-1	-1	-1	-1	-1	-1	2005.44645	1506.61844	415.367719	32.4753554	[]	00:00:00
ew_n9v8jr_j.slha	21.3610943	536.090525	536.308458	716.67084	733.296296	734.394871	4.705488	4.877417	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.608581	ATLAS-SUSY-2018-41	3.3066	CMS-SUS-21-002	13.1009536	477.257578	693.281238	26.8356022	-1	00:43:39
ew_4ltt6l1g.slha	143.676097	146.925047	145.521518	1638.48714	2919.26931	2919.43438	-1	-1	-1	-1	-1	-1	-1	1605.60209	2750.29465	140.48991	16.3113226	[]	00:00:02
#Has_files_from_200_to_300
