#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_7nos1hnt.slha	153.394484	827.519265	826.944896	829.175785	2829.18549	2829.35032	1.178927	1.279638	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.300603	ATLAS-SUSY-2018-41	0.9020788	ATLAS-SUSY-2018-41	147.89005	2664.15676	803.242511	16.086242	-1	01:10:31
ew_bjdar9u4.slha	333.105382	803.901579	802.769646	804.682105	3021.8665	3022.03146	0.8402676	0.8162276	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8018039	ATLAS-SUSY-2018-41	0.5460848	ATLAS-SUSY-2018-41	325.474115	2852.53344	778.913437	35.4557501	-1	00:29:07
ew_2hdtwe1t.slha	138.955995	656.093787	656.25873	1544.98621	1547.57099	1548.51781	3.4349	3.848585	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.697117	ATLAS-SUSY-2018-41	2.556412	CMS-SUS-21-002	129.921498	582.841717	1509.25612	32.8437011	-1	00:41:55
ew_cdwl_xsj.slha	176.302001	180.054247	178.284063	2091.55584	2354.04893	2091.73468	-1	-1	-1	-1	-1	-1	-1	2300.72616	1945.16557	171.456699	23.7674331	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:04
ew_tgs6kc2o.slha	221.417444	838.880988	838.259715	840.680548	2567.4388	2567.60378	1.048873	1.112278	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.138675	ATLAS-SUSY-2018-41	0.7867592	ATLAS-SUSY-2018-41	214.14207	2407.83165	814.411585	18.8882577	-1	00:35:48
ew_1t82i2j4.slha	395.89105	639.905214	640.042477	1235.92607	1242.46679	1242.53073	0.3293541	0.4130749	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.284988	CMS-SUS-21-002	0.3287137	ATLAS-SUSY-2019-08	379.330435	571.350791	1205.62707	7.20995705	-1	00:37:42
ew_0nqyp7p8.slha	197.636308	204.458315	200.682466	1065.03022	2528.88235	1065.22309	0.189786	0.2434181	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.2285891	ATLAS-SUSY-2018-41	0.1681018	CMS-SUS-21-002	2475.48057	964.3658	193.6108	45.0301206	-1	01:27:20
ew_ohce_1yq.slha	114.767664	121.313444	117.396837	1131.91789	2109.20726	1132.10855	0.1009751	0.1262198	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.1167584	ATLAS-SUSY-2018-41	0.08517906	CMS-SUS-21-002	2056.4368	1025.73585	116.189924	7.47408093	-1	00:02:58
ew_vtha5dhg.slha	353.076176	959.176042	959.340576	2361.96091	2363.63579	2364.33458	1.030883	1.298583	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.191176	ATLAS-SUSY-2018-41	0.9253914	CMS-SUS-21-002	342.002692	870.063741	2318.40763	30.1543098	-1	00:38:36
ew_1sb783vl.slha	126.552425	915.237411	915.061279	917.345898	2752.88799	2753.05313	0.8458407	1.011849	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9787707	ATLAS-SUSY-2018-41	0.6835689	ATLAS-SUSY-2018-41	120.691614	2588.81169	889.546152	40.9768792	-1	01:09:07
ew_545vcjty.slha	426.277586	430.696883	428.566671	1530.86249	2223.01072	2223.17321	-1	-1	-1	-1	-1	-1	-1	1491.46148	2071.22999	416.101096	8.86052579	['ATLAS-SUSY-2016-07']	00:00:05
ew_wpedqrts.slha	295.494815	818.958343	818.762368	873.65845	940.995759	941.029585	1.185173	1.413546	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.284554	ATLAS-SUSY-2018-41	0.9694053	CMS-SUS-21-002	279.207954	790.50586	849.269889	9.43955005	-1	00:40:24
ew_3j4k9y41.slha	254.268833	260.805542	257.130424	1160.88535	2225.99917	1161.07566	0.07442543	0.09117103	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.0881038	ATLAS-SUSY-2018-41	0.06256021	ATLAS-SUSY-2018-41	2172.90276	1053.90908	248.327368	32.5512756	-1	00:02:34
ew_f_7xtk_o.slha	107.908316	115.021213	111.193537	1014.56186	2050.17805	1014.76084	0.2896536	0.3619088	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3638208	ATLAS-SUSY-2018-41	0.2597129	ATLAS-SUSY-2018-41	1997.46575	913.767128	107.339804	29.1980497	-1	00:46:46
ew_rkqne3pu.slha	186.248107	198.497783	190.984626	689.653291	925.055215	690.029077	1.502749	1.445636	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.529688	ATLAS-SUSY-2018-41	1.031945	ATLAS-SUSY-2018-41	881.839712	597.742647	187.020932	17.4982542	-1	00:32:41
ew_vxhw_604.slha	149.16939	592.08516	590.740753	592.911115	3102.77666	3102.94152	1.850033	1.856059	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.451368	ATLAS-SUSY-2018-41	1.121055	CMS-SUS-21-002	144.564403	2931.87649	571.548671	22.3376925	-1	00:23:14
ew_2fm8h8kr.slha	435.139804	448.691474	438.29447	759.171822	2776.17206	759.475001	0.2055331	0.2242611	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2185364	ATLAS-SUSY-2018-41	0.1526597	CMS-SUS-21-002	2723.23927	673.097317	430.721041	38.692484	-1	00:42:45
ew_y790h4g2.slha	348.382693	573.628459	573.785493	1752.71827	1755.88833	1756.23898	0.4355161	0.4996813	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3475938	ATLAS-SUSY-2019-08	0.4364268	ATLAS-SUSY-2019-08	336.415206	511.689782	1714.74236	6.3368158	-1	00:39:05
ew_q0akex92.slha	252.982077	257.721888	255.631023	1142.60867	2111.40155	2111.5659	-1	-1	-1	-1	-1	-1	-1	1109.99668	1961.5886	246.095628	24.1009236	['ATLAS-SUSY-2016-07', 'ATLAS-SUSY-2016-32']	00:00:02
ew_8ipkv4gp.slha	106.00517	500.870425	501.034641	2004.54962	2005.69463	2006.67566	3.45817	4.005521	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.367004	CMS-SUS-21-002	3.018928	CMS-SUS-21-002	99.1104139	440.41311	1963.26566	33.369407	-1	00:41:02
#Has files from 400 to 500
