#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_l66qssml.slha	418.231379	427.46243	421.645676	1000.99343	1395.23399	1001.23806	0.3640305	0.3898949	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4457446	ATLAS-SUSY-2018-41	0.3078842	ATLAS-SUSY-2018-41	1346.53891	895.748665	410.108372	37.8492219	-1	00:36:34
ew_uzjj7jgw.slha	117.462467	1174.04057	1174.20549	2603.91747	2605.50376	2606.20828	0.5952947	0.7810776	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.5838555	ATLAS-SUSY-2018-41	0.623402	CMS-SUS-21-002	111.553327	1073.77934	2559.74801	36.4986143	-1	00:02:50
ew_9yy5l6jh.slha	172.270116	558.292005	556.739799	558.960741	3016.71603	3016.881	1.59337	1.597872	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.0028	ATLAS-SUSY-2018-41	0.9951991	CMS-SUS-21-002	167.183039	2846.89706	538.244845	38.1908589	-1	00:23:38
ew_hszx_2tx.slha	385.511125	742.373273	742.537497	2235.88643	2237.29732	2238.07995	0.952281	1.131801	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.026728	ATLAS-SUSY-2018-41	0.7737564	CMS-SUS-21-002	373.149184	665.666762	2193.7109	38.1421879	-1	02:40:55
ew_9and6zrf.slha	444.736458	451.39475	447.664525	1345.88759	1506.29804	1346.11852	-1	-1	-1	-1	-1	-1	-1	1456.59308	1224.22062	433.769812	42.0771678	['CMS-SUS-16-039-agg']	00:00:06
ew_d5rsmvy0.slha	211.888949	215.594852	213.894674	2086.05297	2214.69554	2214.57192	-1	-1	-1	-1	-1	-1	-1	2033.79756	2061.50696	205.510657	30.1368539	[]	00:00:00
ew_act1g7be.slha	335.345314	341.433272	337.95796	1325.98562	2012.45515	1326.17354	-1	-1	-1	-1	-1	-1	-1	1960.04566	1209.85906	327.082761	19.6897634	['CMS-SUS-16-039-agg']	00:00:03
ew_2o260xed.slha	372.186272	377.512239	375.798601	796.824711	2912.47914	2912.64419	-1	-1	-1	-1	-1	-1	-1	776.876324	2744.15858	362.001713	36.012981	[]	00:00:00
ew_of9paljh.slha	186.130731	393.750708	393.914288	2481.77319	2482.4258	2483.3615	1.145521	1.39155	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8212731	CMS-SUS-21-002	1.046212	ATLAS-SUSY-2019-08	178.648621	343.299243	2436.85481	38.4120972	-1	01:21:15
ew_ztz6h7zd.slha	268.27598	1086.58686	1086.68919	1093.14804	1628.06536	1628.2342	0.368437	0.4802249	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4315227	ATLAS-SUSY-2018-41	0.3502955	CMS-SUS-21-002	256.044775	1494.04953	1063.01009	24.3326254	-1	00:49:08
ew_5t89mop1.slha	496.534805	1037.14882	1035.73065	1038.26303	2647.72621	2647.89076	0.2923455	0.3308963	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3501513	ATLAS-SUSY-2018-41	0.2409892	ATLAS-SUSY-2018-41	486.058343	2488.70763	1011.33849	6.94904443	-1	01:34:30
ew_p0uxbz_7.slha	370.773901	375.945171	373.705913	1089.92882	2049.58074	2049.74486	-1	-1	-1	-1	-1	-1	-1	1057.74414	1901.83757	360.583913	25.741548	[]	00:00:02
ew_9dmzvi9g.slha	277.844616	547.099756	544.704603	547.740363	1967.65665	1967.82236	0.5806916	0.6090479	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.3981878	ATLAS-SUSY-2018-05-ewk	0.3417246	CMS-SUS-21-002	268.912801	1822.58548	527.420858	33.7212234	-1	00:38:26
ew_ya1rg7ca.slha	438.250139	447.542738	441.619106	1054.14581	1295.34213	1054.41223	0.2796683	0.3138681	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.3456665	ATLAS-SUSY-2018-41	0.2390239	ATLAS-SUSY-2018-41	1247.7912	945.743479	430.387922	14.3762822	-1	01:00:24
ew_34vhlm42.slha	226.764539	229.670781	228.416775	2690.87157	3028.87888	2691.0434	-1	-1	-1	-1	-1	-1	-1	2976.43762	2529.92968	219.216639	47.9941649	[]	00:00:03
ew_nxgo3vli.slha	488.527849	493.638027	491.580791	1106.72832	2374.70093	2374.86532	-1	-1	-1	-1	-1	-1	-1	1077.76432	2218.98774	476.426906	11.8633084	[]	00:00:01
ew_d__e1agh.slha	451.239331	454.462801	453.195084	1677.53874	3168.78581	3168.95047	-1	-1	-1	-1	-1	-1	-1	1646.8465	2996.13961	437.124653	40.5532046	[]	00:00:00
ew_u4a5pj3r.slha	135.073201	143.30043	138.687251	913.574296	1071.46913	1071.57333	0.349542	0.4346336	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4308898	ATLAS-SUSY-2018-41	0.3007403	ATLAS-SUSY-2018-41	872.503539	958.518608	136.77927	7.43244394	-1	01:25:31
ew_njt_5ay8.slha	233.757706	927.469891	927.256616	930.339276	2151.9835	2152.14924	0.7367855	0.8509673	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.8437071	ATLAS-SUSY-2018-41	0.5861484	ATLAS-SUSY-2018-41	224.492185	2002.43933	902.439674	34.6045872	-1	01:12:26
#Has_files_from_900_to_1000
