#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination	Time_taken
ew_2p7nyq2i.slha	442.647239	452.264587	447.087971	759.650319	770.344527	769.895656	0.06718982	0.0718621	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.06435011	ATLAS-SUSY-2018-41	0.05111243	CMS-SUS-21-002	424.174907	388.138873	735.512357	31.421863	-1	00:56:44
ew_2eudla47.slha	425.010391	467.970765	427.597639	554.714848	1897.78792	556.15821	0.02721556	0.02331431	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,CMS-SUS-13-012,CMS-SUS-21-002	0.03660565	CMS-SUS-16-039-agg	0.02693169	CMS-SUS-16-039-agg	1846.05466	452.123076	449.906052	13.1296172	-1	00:02:11
ew_cdr63xgk.slha	351.842039	919.364114	919.526232	1576.79611	1581.50567	1582.02759	1.141437	1.401786	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.323603	ATLAS-SUSY-2018-41	0.9758547	CMS-SUS-21-002	337.69303	831.944864	1541.44638	15.4867676	-1	00:34:39
ew_xj19q_dd.slha	132.805773	904.521961	904.384188	907.147859	2358.83217	2358.99748	0.8832995	1.045116	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.017023	ATLAS-SUSY-2018-41	0.709575	ATLAS-SUSY-2018-41	126.143401	2203.96443	879.390851	30.0558555	-1	00:42:02
ew_hjxhp40w.slha	313.857789	319.552272	316.363627	1337.71366	2623.69351	1337.89519	-1	-1	-1	-1	-1	-1	-1	2570.47727	1224.68983	305.55088	31.301977	['CMS-SUS-16-039-agg']	00:00:06
ew_1fyycdcv.slha	291.863465	295.797064	293.868044	1957.49318	2715.97783	1957.66594	-1	-1	-1	-1	-1	-1	-1	2662.84728	1819.00527	282.957586	30.9415878	[]	00:00:00
ew__fdzgd2h.slha	448.798582	540.069714	539.223793	689.997622	713.985429	712.553645	0.002507989	0.003507442	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.002139869	ATLAS-SUSY-2013-11	0.002594224	ATLAS-SUSY-2013-11	426.593403	484.154171	667.898845	17.6755593	-1	00:57:56
ew_xi27ptxj.slha	117.04886	121.073168	119.313626	1206.51798	2486.54486	2486.71021	-1	-1	-1	-1	-1	-1	-1	1176.59788	2326.34178	114.361212	34.2739682	[]	00:00:00
ew_x6nn90hu.slha	139.643251	552.314855	552.479215	2627.17305	2627.91179	2628.77717	3.146911	3.818676	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.759361	ATLAS-SUSY-2018-41	2.709412	CMS-SUS-21-002	133.379783	490.072539	2581.48259	37.6619192	-1	00:56:10
ew_678e9pw2.slha	214.43589	252.832246	219.511751	349.492986	908.259031	351.79419	0.1402668	0.09744924	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1166653	ATLAS-SUSY-2018-32	0.08568835	ATLAS-SUSY-2018-32	865.097234	260.555318	237.382845	45.9521049	-1	00:14:16
ew_rp0mgrdn.slha	88.3500089	242.407678	242.449664	575.327292	586.748687	587.188675	2.064418	2.009389	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.461495	ATLAS-SUSY-2018-32	1.501952	ATLAS-SUSY-2018-32	78.3221262	203.07964	554.568605	6.43482879	-1	00:24:15
ew_vd049rtp.slha	163.989606	168.866781	166.409796	1549.75275	2221.51331	1549.93218	-1	-1	-1	-1	-1	-1	-1	2168.38317	1424.2593	160.103193	26.7870348	[]	00:00:00
ew_5whgzadn.slha	387.234074	392.291542	390.236076	1035.42071	2225.00069	2225.16538	-1	-1	-1	-1	-1	-1	-1	1006.14957	2072.14923	376.367259	40.5282158	[]	00:00:00
ew_u2_a4iir.slha	443.916455	852.562182	851.472089	869.821457	1070.42215	1070.53947	0.2771529	0.3312816	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.2953869	ATLAS-SUSY-2018-41	0.2355584	CMS-SUS-21-002	423.944223	949.09777	844.931688	10.2128373	-1	00:49:49
ew_ib1cbd9d.slha	266.495828	272.417787	269.18567	1283.49795	2288.97222	1283.68278	0.04640092	0.0810172	CMS-SUS-21-002	0.04640092	CMS-SUS-21-002	0.0810172	CMS-SUS-21-002	2235.73948	1170.8487	259.702912	38.7298855	-1	00:01:38
ew_awc62zhg.slha	175.705664	182.658134	178.711357	1068.42651	2123.25751	1068.62176	0.3665501	0.4516051	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4564591	ATLAS-SUSY-2018-41	0.3193712	ATLAS-SUSY-2018-41	2070.42916	965.590793	173.121229	17.8386043	-1	00:54:47
#Has_files_from_700_to_800
