#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_szhikpmz.slha	338.794979	1197.75035	1197.90171	1588.13195	1598.48793	1598.53499	0.4953876	0.6243968	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.4785532	ATLAS-SUSY-2018-41	0.5008001	CMS-SUS-21-002	326.249139	1102.81744	1556.39891	6.1496607	-1
ew_fjap_9et.slha	213.393515	234.610788	218.328538	437.497709	2014.096	438.204289	0.5887788	0.6856391	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.4260733	ATLAS-SUSY-2019-09	0.4203647	ATLAS-SUSY-2019-09	1961.56618	363.676815	220.63223	36.8671789	-1
ew_qmkhpwza.slha	104.577749	135.823395	131.480526	170.115954	2503.54657	2503.71241	1.227556	1.26802	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-16-048	1.176106	ATLAS-SUSY-2019-09	1.319634	ATLAS-SUSY-2019-09	134.303081	2343.17389	126.44777	23.0301161	-1
ew_cpwzhpnu.slha	412.476445	468.54052	465.690439	485.465629	2005.80148	2005.9668	0.006056045	0.005364271	ATLAS-SUSY-2013-11,CMS-SUS-16-048	0.005885872	CMS-SUS-16-048	0.005365425	CMS-SUS-16-048	417.910678	1859.91372	451.028543	14.882697	-1
ew_twk8ao1w.slha	320.257961	680.53614	680.680191	909.996035	923.159294	923.668004	1.389969	1.560507	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.461604	ATLAS-SUSY-2018-41	1.023565	CMS-SUS-21-002	302.190819	608.812872	884.822089	47.5850176	-1
ew_blm53qn9.slha	22.5962848	1028.40355	1028.56802	2624.779	2626.41051	2627.04353	1.055329	1.425697	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	1.166664	ATLAS-SUSY-2018-41	1.108862	CMS-SUS-21-002	19.20226	938.085035	2578.44928	13.4555693	-1
ew_odpxdom0.slha	315.95324	351.555993	319.589996	451.552299	1956.88054	452.99304	0.2101867	0.2334665	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.2278311	ATLAS-SUSY-2019-09	0.2135226	ATLAS-SUSY-2019-09	1904.5492	362.886422	335.068547	47.1611898	-1
ew_ve59zc8f.slha	377.139034	384.260607	380.062317	1192.78691	1686.86051	1192.99039	0.1900561	0.2296244	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.2212286	ATLAS-SUSY-2018-41	0.155048	ATLAS-SUSY-2018-41	1636.02602	1080.59429	368.312167	25.4102565	-1
ew_wolfho_y.slha	425.893572	432.8252	430.80102	712.681917	2490.99649	2491.16159	-1	-1	-1	-1	-1	-1	-1	690.535203	2331.58931	415.70683	40.1523858	[]
ew_5p87sv_2.slha	310.096536	331.8828	317.834044	528.207513	582.849558	581.507749	0.217473	0.2643893	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.1666965	ATLAS-SUSY-2018-05-ewk	0.1613475	ATLAS-SUSY-2018-05-ewk	491.386101	485.906667	315.744352	26.1342876	-1
ew_5dtdfgaj.slha	295.847697	303.253595	301.301809	546.355667	2985.71167	2985.87682	-1	-1	-1	-1	-1	-1	-1	529.047002	2816.11409	290.338408	19.2961507	[]
ew_yu7fxi71.slha	388.70763	396.563306	394.618789	610.354265	2752.23475	2752.40006	-1	-1	-1	-1	-1	-1	-1	590.480991	2586.92328	380.42844	46.0037179	[]
ew_udhnop76.slha	48.8143783	1075.0072	1075.17363	1683.19739	1687.99714	1688.67402	0.8448102	1.156283	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9251707	ATLAS-SUSY-2018-41	0.9045959	CMS-SUS-21-002	42.8836153	979.293648	1646.86891	18.3280962	-1
ew_fan2tfvd.slha	330.414958	679.680345	679.844523	2105.93903	2107.39118	2108.21806	1.30119	1.471398	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.341205	ATLAS-SUSY-2018-41	0.9704023	CMS-SUS-21-002	318.728079	606.701407	2064.56911	36.6950514	-1
ew_kv5ho_95.slha	138.462262	167.743432	167.89914	2584.78121	2585.50748	2586.35725	0.5951447	0.6426302	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,CMS-SUS-16-048	0.488507	ATLAS-SUSY-2018-05-ewk	0.5157829	CMS-SUS-16-048	132.938521	140.559759	2536.10956	12.6461435	-1
#Has_files_from_300_to_400; Time taken 00:00:00
