#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew__gn1086t.slha	83.9248232	124.86886	90.1027513	229.226785	1849.03304	232.32815	3.229707	2.620216	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	2.414637	ATLAS-SUSY-2019-09	1.955623	ATLAS-SUSY-2019-09	1797.27413	155.334211	110.926002	12.5188474	-1
ew_irweudp1.slha	192.15013	206.013316	202.634038	318.93336	1888.73944	1888.90548	0.3922021	0.3056548	ATLAS-SUSY-2019-09	0.3922021	ATLAS-SUSY-2019-09	0.3056548	ATLAS-SUSY-2019-09	296.023422	1745.48983	195.343409	18.5977398	-1
ew_e7xisvw5.slha	355.154895	940.19981	940.363847	2703.55833	2705.13284	2705.69703	1.087368	1.369227	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.271674	ATLAS-SUSY-2018-41	0.9665234	CMS-SUS-21-002	346.013153	855.50384	2656.46435	11.9676408	-1
ew_41xbgocf.slha	428.732707	437.005397	431.627881	1042.23539	2178.71667	1042.44353	0.3887825	0.4422059	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4847677	ATLAS-SUSY-2018-41	0.3383242	ATLAS-SUSY-2018-41	2125.78279	940.735609	419.54318	36.68531	-1
ew_t471qwuq.slha	141.351847	624.600525	624.764859	2099.25475	2100.56839	2101.45496	3.368712	3.943282	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	3.569934	ATLAS-SUSY-2018-41	2.695648	CMS-SUS-21-002	133.940503	555.663844	2057.11818	30.1581107	-1
ew_j4nol9z6.slha	420.360138	575.38019	575.543437	2164.76678	2165.98647	2166.82857	0.07316442	0.06933131	ATLAS-SUSY-2013-11,ATLAS-SUSY-2016-24,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.04886761	ATLAS-SUSY-2019-08	0.05465496	ATLAS-SUSY-2019-08	406.933679	509.785	2122.92093	39.1492582	-1
ew__f9ha1ug.slha	149.1493	156.83294	152.691059	999.512444	1458.63099	999.729167	0.7371314	0.8757564	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9049988	ATLAS-SUSY-2018-41	0.6407711	ATLAS-SUSY-2018-41	1409.30845	895.09855	147.302468	36.5856981	-1
ew_oivd3xu8.slha	186.416686	213.11771	191.795337	370.037131	1582.89621	371.177622	0.6776861	0.8075718	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.630919	ATLAS-SUSY-2019-09	0.5678423	ATLAS-SUSY-2019-09	1532.70753	294.785695	199.055665	30.600229	-1
ew_y5hy3fks.slha	135.779194	157.157543	157.102946	715.439527	720.577519	721.811018	3.749651	3.946643	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-16-048,CMS-SUS-21-002	3.729886	ATLAS-SUSY-2019-09	3.922401	ATLAS-SUSY-2019-09	124.27061	122.609917	690.418991	9.72576954	-1
ew_0hi558o3.slha	352.137218	713.077733	710.972664	713.241778	2831.61245	2831.77723	0.7157787	0.6557264	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5534418	ATLAS-SUSY-2018-41	0.375204	CMS-SUS-21-002	345.228421	2666.67367	690.970214	9.9498339	-1
ew_mxb_18f2.slha	206.079721	232.794983	211.174377	383.139185	2014.41462	384.247638	0.6114375	0.695103	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5357655	ATLAS-SUSY-2019-09	0.4783555	ATLAS-SUSY-2019-09	1961.81074	308.517811	218.462162	48.5347084	-1
ew_x4_jy25h.slha	66.8916901	980.248051	980.624666	988.058223	1460.10615	1460.27908	0.6734431	0.8402353	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.7774887	ATLAS-SUSY-2018-41	0.5771875	CMS-SUS-21-002	59.4176599	1331.2746	959.450166	26.6104285	-1
ew_p68umy1j.slha	298.425328	677.05155	675.870326	679.219781	1837.62343	1837.78949	0.9851805	0.9061323	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7864346	ATLAS-SUSY-2018-41	0.5288871	ATLAS-SUSY-2018-41	287.243497	1696.45983	656.53132	48.9813761	-1
ew_sngplf15.slha	167.621238	172.86185	170.450012	1062.59062	1822.25327	1822.41699	-1	-1	-1	-1	-1	-1	-1	1028.34126	1680.86007	163.898889	25.8539797	[]
#Has_files_from_500_to_600; Time taken 00:00:00
