#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_hyazqs97.slha	458.481984	461.445038	460.139096	2732.60433	2824.033	2818.39563	-1	-1	-1	-1	-1	-1	-1	2679.54563	2652.07783	443.988085	37.7631093	[]
ew_u8v55j2_.slha	162.549525	193.516368	167.835596	325.053924	2818.79681	326.560481	0.8970102	0.9891482	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.8380191	ATLAS-SUSY-2019-09	0.7499266	ATLAS-SUSY-2019-09	2765.92789	254.763687	179.704586	23.6950217	-1
ew_j0r3ur9p.slha	215.858395	219.6714	217.905979	2119.36882	2135.99322	2126.24032	-1	-1	-1	-1	-1	-1	-1	2066.90911	1976.41368	209.337219	33.4510648	[]
ew_81ha37lt.slha	256.428181	261.5319	258.876153	1468.21145	2580.43357	1468.38986	-1	-1	-1	-1	-1	-1	-1	2527.04638	1348.64178	249.395422	48.4410229	['CMS-SUS-16-039-agg']
ew_djn6abzw.slha	252.374446	263.021119	257.567159	636.985514	1006.15076	1006.2972	0.4453428	0.5202636	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5610604	ATLAS-SUSY-2018-41	0.3908007	ATLAS-SUSY-2018-41	603.579724	896.222049	250.949254	11.3477763	-1
ew_bcqz1lcd.slha	224.49646	262.168248	229.649535	362.641904	814.155458	364.893931	0.590208	0.6448154	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.5761863	ATLAS-SUSY-2019-09	0.484415	ATLAS-SUSY-2019-09	772.406103	272.792045	246.57129	35.3222303	-1
ew_otby8dpp.slha	398.67886	409.972411	401.944261	810.860194	2358.91095	811.119455	0.5452817	0.5279916	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.5316819	ATLAS-SUSY-2018-41	0.3606011	ATLAS-SUSY-2018-41	2305.62632	721.340489	393.09788	48.561978	-1
ew_snebbo6m.slha	295.728315	1062.86031	1062.6771	1065.23577	2500.90698	2501.07229	0.382476	0.4965364	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.460851	ATLAS-SUSY-2018-41	0.3532376	CMS-SUS-21-002	286.235457	2342.67867	1035.32923	41.8218168	-1
ew_ukw8l7pi.slha	363.758737	367.293874	365.694633	1834.19411	2619.52243	2619.68598	-1	-1	-1	-1	-1	-1	-1	1794.09327	2457.57933	353.706293	12.702997	[]
ew_n8_8pfpa.slha	284.354393	301.220356	292.73019	474.488656	725.255388	725.362616	0.9156895	0.908498	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.9038821	ATLAS-SUSY-2018-41	0.610262	ATLAS-SUSY-2018-41	440.428561	626.017833	286.078116	44.4097264	-1
#Has_files_from_1800_to_1900; Time taken 00:00:00
