#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_lhly8kuf.slha	38.5190872	390.371009	390.534563	2172.94082	2173.74694	2174.75519	3.654732	4.549265	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	2.940496	CMS-SUS-21-002	3.371754	CMS-SUS-21-002	33.5220638	339.410507	2129.58134	31.0051852	-1
ew_bjvglng9.slha	469.469225	1153.31558	1153.04816	1157.92638	1861.65824	1861.82428	0.1132403	0.1989739	CMS-SUS-21-002	0.1132403	CMS-SUS-21-002	0.1989739	CMS-SUS-21-002	453.592019	1720.97328	1126.75792	24.2158814	-1
ew_a9c18bge.slha	117.754404	123.033341	120.915523	632.209693	2828.92158	2829.08737	-1	-1	-1	-1	-1	-1	-1	614.359803	2661.21196	115.70279	46.6234031	[]
ew_5bq2w5k7.slha	467.383007	472.017154	469.77838	1637.06041	1971.24676	1971.40339	-1	-1	-1	-1	-1	-1	-1	1590.96364	1825.7767	454.070476	38.1489599	[]
ew_4i0vyes1.slha	388.052041	391.941603	390.254485	1482.42774	2598.61409	2598.77837	-1	-1	-1	-1	-1	-1	-1	1448.74947	2437.18819	377.391227	13.5291089	[]
ew_nrdvd4d8.slha	216.848924	226.979835	221.371432	807.812119	893.458463	893.39668	0.8222683	0.8477544	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9448513	ATLAS-SUSY-2018-41	0.6541061	ATLAS-SUSY-2018-41	766.980225	787.906673	214.937302	21.3722724	-1
ew_6hitcpqd.slha	495.077302	501.197703	497.765339	1456.38846	1613.20215	1613.3259	-1	-1	-1	-1	-1	-1	-1	1409.04413	1480.46683	484.41238	8.66724231	[]
ew_7d_ehy22.slha	249.124507	804.560764	804.725149	2587.50016	2588.66253	2589.40626	1.981013	2.340887	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.232096	ATLAS-SUSY-2018-41	1.607628	CMS-SUS-21-002	240.897984	725.658766	2541.3749	26.6170305	-1
ew_7uskqo1k.slha	419.883641	426.098945	422.463937	1405.36939	1772.83363	1405.56588	-1	-1	-1	-1	-1	-1	-1	1721.62594	1283.97032	410.005729	13.5817923	['CMS-SUS-16-039-agg']
ew_l04qdgnt.slha	178.075771	187.756526	183.300833	544.275326	1117.16806	1117.33051	0.3902362	0.4508517	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-09,CMS-SUS-21-002	0.4212732	ATLAS-SUSY-2018-41	0.2995415	CMS-SUS-21-002	515.117461	1001.96538	176.789938	32.5648296	-1
ew_m4ich_7c.slha	239.855228	1026.9272	1026.90998	1031.10525	1885.89255	1886.05902	0.4698418	0.6009277	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.5673499	ATLAS-SUSY-2018-41	0.4217074	CMS-SUS-21-002	229.491719	1744.4233	1001.61688	25.9756199	-1
ew_qo7ujsm3.slha	446.781229	785.779452	785.943509	2312.39034	2313.77956	2314.53451	0.5996383	0.7397283	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.6486305	ATLAS-SUSY-2018-41	0.5087283	CMS-SUS-21-002	433.419432	706.395573	2270.37326	42.8313507	-1
ew_4n_b_md4.slha	216.045226	224.026272	218.997868	1003.18597	1721.96844	1003.39441	0.6552012	0.7888789	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.8324719	ATLAS-SUSY-2018-41	0.5875602	ATLAS-SUSY-2018-41	1671.01083	901.393713	214.605002	7.91130102	-1
ew_4l6mxo57.slha	477.076537	484.083647	482.226041	740.959286	2701.95936	2702.12454	-1	-1	-1	-1	-1	-1	-1	719.372333	2537.85288	465.801707	47.2360349	[]
ew_86i5u00b.slha	237.782743	869.246029	869.410594	3016.70989	3017.52887	3018.27409	1.679931	2.04605	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	1.919807	ATLAS-SUSY-2018-41	1.429835	CMS-SUS-21-002	230.552697	786.821146	2971.70138	49.1057548	-1
ew_ek57vo2j.slha	319.312383	378.938682	321.482055	439.27922	2912.39826	441.612351	0.01891325	0.08314602	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.08274816	ATLAS-SUSY-2019-09	0.07725366	ATLAS-SUSY-2019-09	2859.97047	333.785052	362.531182	12.7288501	-1
ew_x5djxist.slha	235.59445	900.360188	899.963212	902.433929	2508.59595	2508.76103	0.8322719	0.9259927	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.9328306	ATLAS-SUSY-2018-41	0.6470638	ATLAS-SUSY-2018-41	227.54142	2350.08804	874.810892	30.5191301	-1
#Has_files_from_100_to_200; Time taken 00:00:00
