#SLHA_file	m_N1	m_N2	m_C1	m_N3	m_N4	m_C2	r_obs(comb)	r_exp(comb)	Combination	max_r_obs	Most_Constraining_Analysis	max_r_exp	Most_sensitive_Analysis	M1	M2	Mu	Tan_Beta	Tp_not_included_in_combination
ew_1dr32llg.slha	491.164386	582.154205	580.175209	590.628333	2776.25038	2776.41553	0.0008227039	0.001058292	ATLAS-SUSY-2013-11,CMS-SUS-13-012	0.0007547334	ATLAS-SUSY-2013-11	0.000914985	ATLAS-SUSY-2013-11	489.270033	2610.89562	561.396349	43.427138	-1
ew_cun5qz5v.slha	173.645414	666.980348	666.069047	668.34252	2776.15658	2776.32176	1.72544	1.68557	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.614979	ATLAS-SUSY-2018-41	1.096742	ATLAS-SUSY-2018-41	167.540534	2611.00586	645.350911	42.7701229	-1
ew_3c67ut9n.slha	430.478589	434.264539	432.749143	1397.91539	2812.71481	2812.87946	-1	-1	-1	-1	-1	-1	-1	1367.98745	2646.48383	417.391574	32.5677218	[]
ew_fpifrjjo.slha	72.0287152	1103.29019	1103.45481	3031.61932	3032.64486	3033.35289	0.798698	1.045084	ATLAS-SUSY-2018-41,CMS-SUS-21-002	0.8108262	ATLAS-SUSY-2018-41	0.8186919	CMS-SUS-21-002	67.5940137	1007.92224	2985.11044	39.4901064	-1
ew_zsghhoma.slha	498.591051	648.86537	647.072053	653.053522	3057.58097	3057.74578	0.001711409	0.004896682	ATLAS-SUSY-2013-11,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	0.01552783	CMS-SUS-16-039-agg	0.01221106	CMS-SUS-16-039-agg	493.431164	2887.38792	626.509767	30.4572607	-1
ew_l2o6z1ha.slha	466.145765	471.165307	469.391732	990.936021	2690.71022	2690.875	-1	-1	-1	-1	-1	-1	-1	966.689665	2527.37152	453.707296	18.1546454	[]
ew__z0a1ej9.slha	461.962033	465.593594	463.945911	1891.4918	2545.19535	2545.35817	-1	-1	-1	-1	-1	-1	-1	1849.17348	2385.01133	448.413994	18.6707349	[]
ew_cfzdvty9.slha	286.864136	574.884528	575.0484	2796.90572	2797.8285	2798.55217	0.8588074	1.188424	ATLAS-SUSY-2013-11,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	0.7481604	CMS-SUS-21-002	0.92549	CMS-SUS-21-002	278.892268	513.027349	2748.03159	16.7855444	-1
ew_rtqq4mz1.slha	273.175821	280.393851	276.298638	1087.87791	1831.19034	1088.0789	0.3981023	0.4958719	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.4930617	ATLAS-SUSY-2018-41	0.3468884	ATLAS-SUSY-2018-41	1779.34265	981.683075	267.182275	47.8871864	-1
ew_nmep4czm.slha	58.4326561	860.024044	860.177648	1208.56528	1219.8472	1220.08717	2.016202	2.531705	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.30444	ATLAS-SUSY-2018-41	1.817895	CMS-SUS-21-002	52.1623634	781.906791	1180.44066	6.24268922	-1
ew_7rdhjpbg.slha	136.165091	820.124912	820.289607	2311.91107	2313.23341	2314.05803	2.297173	2.742933	ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-13-012,CMS-SUS-21-002	2.571934	ATLAS-SUSY-2018-41	1.886545	CMS-SUS-21-002	129.193924	738.58237	2269.97782	43.2824645	-1
ew_sta_et8g.slha	153.624129	302.261661	299.12707	305.41973	2413.41168	2413.57712	1.522005	0.8429258	ATLAS-SUSY-2013-11,ATLAS-SUSY-2013-12,ATLAS-SUSY-2018-05-ewk,ATLAS-SUSY-2018-32,ATLAS-SUSY-2019-08,ATLAS-SUSY-2019-09,CMS-SUS-13-012,CMS-SUS-21-002	1.027265	ATLAS-SUSY-2019-09	0.6538939	ATLAS-SUSY-2019-09	151.937236	2255.99232	288.913471	14.9181314	-1
ew_6r51cgb_.slha	140.20699	1003.66339	1003.87453	1010.62944	1536.93111	1537.10126	0.5703217	0.7297918	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.6862031	ATLAS-SUSY-2018-41	0.5119463	CMS-SUS-21-002	131.116028	1406.06986	981.737846	20.809475	-1
ew_tyf1yr4v.slha	399.927982	403.134803	401.708544	2266.87676	2706.92378	2707.08549	-1	-1	-1	-1	-1	-1	-1	2219.84372	2542.90279	387.475795	23.7139942	[]
ew_ebb7hqgq.slha	149.540149	1063.57293	1063.73947	1655.23451	1659.98333	1660.6832	0.8567809	1.174378	ATLAS-SUSY-2018-41,ATLAS-SUSY-2019-08,CMS-SUS-21-002	0.9325782	ATLAS-SUSY-2018-41	0.9279293	CMS-SUS-21-002	140.67352	967.613014	1619.37444	27.0931883	-1
#Has_files_from_0_to_100; Time taken 00:00:00
