#            mhscp              width               c000               c100               c200               c300
     4.2500000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      0.0000000e+00      5.9038166e-01      5.9036566e-01      5.8982873e-01      0.0000000e+00
     4.5000000e+02      1.0000000e-22      5.9038092e-01      5.9036491e-01      5.8982799e-01      0.0000000e+00
     4.5000000e+02      1.0000000e-20      5.9030691e-01      5.9029091e-01      5.8975410e-01      0.0000000e+00
     4.5000000e+02      1.0000000e-19      5.8962731e-01      5.8961136e-01      5.8907564e-01      0.0000000e+00
     4.5000000e+02      5.0000000e-19      5.8646291e-01      5.8644720e-01      5.8591636e-01      0.0000000e+00
     4.5000000e+02      1.0000000e-18      5.8219647e-01      5.8218108e-01      5.8165648e-01      0.0000000e+00
     4.5000000e+02      1.8000000e-18      5.7472485e-01      5.7470994e-01      5.7419566e-01      0.0000000e+00
     4.5000000e+02      3.2000000e-18      5.6004847e-01      5.6003441e-01      5.5953886e-01      0.0000000e+00
     4.5000000e+02      5.6000000e-18      5.3146430e-01      5.3145165e-01      5.3098936e-01      0.0000000e+00
     4.5000000e+02      1.0000000e-17      4.7349554e-01      4.7348524e-01      4.7308394e-01      0.0000000e+00
     4.5000000e+02      1.5000000e-17      4.0694278e-01      4.0693470e-01      4.0659786e-01      0.0000000e+00
     4.5000000e+02      2.2000000e-17      3.2234059e-01      3.2233488e-01      3.2207488e-01      0.0000000e+00
     4.5000000e+02      3.2000000e-17      2.2628235e-01      2.2627883e-01      2.2610120e-01      0.0000000e+00
     4.5000000e+02      4.6000000e-17      1.3614833e-01      1.3614648e-01      1.3604220e-01      0.0000000e+00
     4.5000000e+02      6.8000000e-17      6.1834485e-02      6.1833744e-02      6.1787201e-02      0.0000000e+00
     4.5000000e+02      1.0000000e-16      2.0745147e-02      2.0744913e-02      2.0729242e-02      0.0000000e+00
     4.5000000e+02      1.5000000e-16      4.3648911e-03      4.3648426e-03      4.3614126e-03      0.0000000e+00
     4.5000000e+02      2.2000000e-16      6.4340405e-04      6.4339719e-04      6.4285486e-04      0.0000000e+00
     4.5000000e+02      3.2000000e-16      6.3635480e-05      6.3634901e-05      6.3577719e-05      0.0000000e+00
     4.5000000e+02      4.6000000e-16      4.2990125e-06      4.2989838e-06      4.2951130e-06      0.0000000e+00
     4.5000000e+02      6.8000000e-16      1.2068945e-07      1.2068893e-07      1.2058866e-07      0.0000000e+00
     4.5000000e+02      1.0000000e-15      1.3276366e-09      1.3276332e-09      1.3266909e-09      0.0000000e+00
     4.5000000e+02      1.5000000e-15      2.5764945e-12      2.5764924e-12      2.5752208e-12      0.0000000e+00
     4.5000000e+02      2.2000000e-15      8.7208504e-16      8.7208496e-16      8.7188137e-16      0.0000000e+00
     4.5000000e+02      3.2000000e-15      1.5875843e-20      1.5875843e-20      1.5875843e-20      0.0000000e+00
     4.5000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      0.0000000e+00      6.0641690e-01      6.0640538e-01      6.0595216e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-22      6.0641613e-01      6.0640462e-01      6.0595140e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-20      6.0633990e-01      6.0632839e-01      6.0587527e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-19      6.0563973e-01      6.0562826e-01      6.0517607e-01      0.0000000e+00
     4.7500000e+02      5.0000000e-19      6.0237603e-01      6.0236474e-01      6.0191674e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-18      5.9796869e-01      5.9795764e-01      5.9751501e-01      0.0000000e+00
     4.7500000e+02      1.8000000e-18      5.9023733e-01      5.9022664e-01      5.8979288e-01      0.0000000e+00
     4.7500000e+02      3.2000000e-18      5.7502365e-01      5.7501360e-01      5.7459594e-01      0.0000000e+00
     4.7500000e+02      5.6000000e-18      5.4535118e-01      5.4534218e-01      5.4495310e-01      0.0000000e+00
     4.7500000e+02      1.0000000e-17      4.8515815e-01      4.8515090e-01      4.8481409e-01      0.0000000e+00
     4.7500000e+02      1.5000000e-17      4.1613656e-01      4.1613095e-01      4.1584916e-01      0.0000000e+00
     4.7500000e+02      2.2000000e-17      3.2861396e-01      3.2861006e-01      3.2839354e-01      0.0000000e+00
     4.7500000e+02      3.2000000e-17      2.2963016e-01      2.2962782e-01      2.2948077e-01      0.0000000e+00
     4.7500000e+02      4.6000000e-17      1.3726738e-01      1.3726619e-01      1.3718051e-01      0.0000000e+00
     4.7500000e+02      6.8000000e-17      6.1712690e-02      6.1712223e-02      6.1674394e-02      0.0000000e+00
     4.7500000e+02      1.0000000e-16      2.0401980e-02      2.0401836e-02      2.0389302e-02      0.0000000e+00
     4.7500000e+02      1.5000000e-16      4.1946175e-03      4.1945881e-03      4.1919197e-03      0.0000000e+00
     4.7500000e+02      2.2000000e-16      5.9888160e-04      5.9887753e-04      5.9847177e-04      0.0000000e+00
     4.7500000e+02      3.2000000e-16      5.6838215e-05      5.6837873e-05      5.6797081e-05      0.0000000e+00
     4.7500000e+02      4.6000000e-16      3.6609947e-06      3.6609769e-06      3.6583681e-06      0.0000000e+00
     4.7500000e+02      6.8000000e-16      9.6384725e-08      9.6384377e-08      9.6322712e-08      0.0000000e+00
     4.7500000e+02      1.0000000e-15      9.9590554e-10      9.9590343e-10      9.9540897e-10      0.0000000e+00
     4.7500000e+02      1.5000000e-15      2.0972668e-12      2.0972657e-12      2.0967563e-12      0.0000000e+00
     4.7500000e+02      2.2000000e-15      1.0368291e-15      1.0368291e-15      1.0367710e-15      0.0000000e+00
     4.7500000e+02      3.2000000e-15      3.5202010e-20      3.5202010e-20      3.5202010e-20      0.0000000e+00
     4.7500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.7500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      0.0000000e+00      6.1845982e-01      6.1845238e-01      6.1806391e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-22      6.1845903e-01      6.1845159e-01      6.1806312e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-20      6.1838098e-01      6.1837354e-01      6.1798516e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-19      6.1766392e-01      6.1765650e-01      6.1726895e-01      0.0000000e+00
     5.0000000e+02      5.0000000e-19      6.1431887e-01      6.1431158e-01      6.1392773e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-18      6.0979636e-01      6.0978921e-01      6.0941013e-01      0.0000000e+00
     5.0000000e+02      1.8000000e-18      6.0185316e-01      6.0184625e-01      6.0147500e-01      0.0000000e+00
     5.0000000e+02      3.2000000e-18      5.8620219e-01      5.8619569e-01      5.8583869e-01      0.0000000e+00
     5.0000000e+02      5.6000000e-18      5.5564562e-01      5.5563981e-01      5.5530799e-01      0.0000000e+00
     5.0000000e+02      1.0000000e-17      4.9364977e-01      4.9364510e-01      4.9335916e-01      0.0000000e+00
     5.0000000e+02      1.5000000e-17      4.2263643e-01      4.2263283e-01      4.2239488e-01      0.0000000e+00
     5.0000000e+02      2.2000000e-17      3.3278274e-01      3.3278025e-01      3.3259879e-01      0.0000000e+00
     5.0000000e+02      3.2000000e-17      2.3152273e-01      2.3152125e-01      2.3139929e-01      0.0000000e+00
     5.0000000e+02      4.6000000e-17      1.3752927e-01      1.3752853e-01      1.3745842e-01      0.0000000e+00
     5.0000000e+02      6.8000000e-17      6.1222151e-02      6.1221863e-02      6.1191496e-02      0.0000000e+00
     5.0000000e+02      1.0000000e-16      1.9949679e-02      1.9949592e-02      1.9939773e-02      0.0000000e+00
     5.0000000e+02      1.5000000e-16      4.0042799e-03      4.0042628e-03      4.0022448e-03      0.0000000e+00
     5.0000000e+02      2.2000000e-16      5.4999522e-04      5.4999297e-04      5.4970105e-04      0.0000000e+00
     5.0000000e+02      3.2000000e-16      4.9077476e-05      4.9077292e-05      4.9050152e-05      0.0000000e+00
     5.0000000e+02      4.6000000e-16      2.9323324e-06      2.9323224e-06      2.9307823e-06      0.0000000e+00
     5.0000000e+02      6.8000000e-16      7.2390372e-08      7.2390167e-08      7.2359887e-08      0.0000000e+00
     5.0000000e+02      1.0000000e-15      7.1927173e-10      7.1927062e-10      7.1906988e-10      0.0000000e+00
     5.0000000e+02      1.5000000e-15      1.2850938e-12      1.2850934e-12      1.2848886e-12      0.0000000e+00
     5.0000000e+02      2.2000000e-15      4.0988050e-16      4.0988049e-16      4.0984517e-16      0.0000000e+00
     5.0000000e+02      3.2000000e-15      8.2835756e-21      8.2835756e-21      8.2832425e-21      0.0000000e+00
     5.0000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      0.0000000e+00      6.3896948e-01      6.3896452e-01      6.3867523e-01      6.3760585e-01
     5.5000000e+02      1.0000000e-22      6.3896864e-01      6.3896368e-01      6.3867439e-01      6.3760502e-01
     5.5000000e+02      1.0000000e-20      6.3888554e-01      6.3888058e-01      6.3859137e-01      6.3752222e-01
     5.5000000e+02      1.0000000e-19      6.3812207e-01      6.3811714e-01      6.3782862e-01      6.3676154e-01
     5.5000000e+02      5.0000000e-19      6.3455984e-01      6.3455501e-01      6.3426962e-01      6.3321190e-01
     5.5000000e+02      1.0000000e-18      6.2974275e-01      6.2973806e-01      6.2945664e-01      6.2841096e-01
     5.5000000e+02      1.8000000e-18      6.2128219e-01      6.2127769e-01      6.2100279e-01      6.1997702e-01
     5.5000000e+02      3.2000000e-18      6.0461981e-01      6.0461565e-01      6.0435245e-01      6.0336301e-01
     5.5000000e+02      5.6000000e-18      5.7213844e-01      5.7213481e-01      5.7189202e-01      5.7096745e-01
     5.5000000e+02      1.0000000e-17      5.0647398e-01      5.0647116e-01      5.0626475e-01      5.0545993e-01
     5.5000000e+02      1.5000000e-17      4.3166404e-01      4.3166193e-01      4.3149268e-01      4.3081529e-01
     5.5000000e+02      2.2000000e-17      3.3765843e-01      3.3765703e-01      3.3753038e-01      3.3700598e-01
     5.5000000e+02      3.2000000e-17      2.3270098e-01      2.3270017e-01      2.3261707e-01      2.3225792e-01
     5.5000000e+02      4.6000000e-17      1.3645011e-01      1.3644972e-01      1.3640322e-01      1.3619255e-01
     5.5000000e+02      6.8000000e-17      5.9563960e-02      5.9563812e-02      5.9544233e-02      5.9451278e-02
     5.5000000e+02      1.0000000e-16      1.8879782e-02      1.8879740e-02      1.8873516e-02      1.8843304e-02
     5.5000000e+02      1.5000000e-16      3.6265659e-03      3.6265584e-03      3.6252715e-03      3.6191868e-03
     5.5000000e+02      2.2000000e-16      4.6602394e-04      4.6602308e-04      4.6583258e-04      4.6499524e-04
     5.5000000e+02      3.2000000e-16      3.7509470e-05      3.7509414e-05      3.7491620e-05      3.7418921e-05
     5.5000000e+02      4.6000000e-16      1.9496527e-06      1.9496507e-06      1.9487024e-06      1.9447980e-06
     5.5000000e+02      6.8000000e-16      3.9999718e-08      3.9999699e-08      3.9984588e-08      3.9908698e-08
     5.5000000e+02      1.0000000e-15      3.0652837e-10      3.0652834e-10      3.0646027e-10      3.0594740e-10
     5.5000000e+02      1.5000000e-15      3.2075466e-13      3.2075466e-13      3.2071575e-13      3.2026621e-13
     5.5000000e+02      2.2000000e-15      3.7858456e-17      3.7858456e-17      3.7855873e-17      3.7812112e-17
     5.5000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      0.0000000e+00      6.5626513e-01      6.5626170e-01      6.5604303e-01      6.5521134e-01
     6.0000000e+02      1.0000000e-22      6.5626425e-01      6.5626082e-01      6.5604215e-01      6.5521047e-01
     6.0000000e+02      1.0000000e-20      6.5617718e-01      6.5617376e-01      6.5595515e-01      6.5512363e-01
     6.0000000e+02      1.0000000e-19      6.5537724e-01      6.5537383e-01      6.5515583e-01      6.5432583e-01
     6.0000000e+02      5.0000000e-19      6.5164380e-01      6.5164049e-01      6.5142518e-01      6.5060206e-01
     6.0000000e+02      1.0000000e-18      6.4659343e-01      6.4659022e-01      6.4637833e-01      6.4556411e-01
     6.0000000e+02      1.8000000e-18      6.3772088e-01      6.3771784e-01      6.3751149e-01      6.3671211e-01
     6.0000000e+02      3.2000000e-18      6.2024715e-01      6.2024438e-01      6.2004784e-01      6.1927584e-01
     6.0000000e+02      5.6000000e-18      5.8620663e-01      5.8620426e-01      5.8602450e-01      5.8530202e-01
     6.0000000e+02      1.0000000e-17      5.1753173e-01      5.1752996e-01      5.1737934e-01      5.1674957e-01
     6.0000000e+02      1.5000000e-17      4.3956320e-01      4.3956191e-01      4.3944025e-01      4.3891018e-01
     6.0000000e+02      2.2000000e-17      3.4205588e-01      3.4205503e-01      3.4196575e-01      3.4155609e-01
     6.0000000e+02      3.2000000e-17      2.3393145e-01      2.3393096e-01      2.3387378e-01      2.3359451e-01
     6.0000000e+02      4.6000000e-17      1.3570631e-01      1.3570607e-01      1.3567496e-01      1.3551261e-01
     6.0000000e+02      6.8000000e-17      5.8268293e-02      5.8268200e-02      5.8255537e-02      5.8185119e-02
     6.0000000e+02      1.0000000e-16      1.8039239e-02      1.8039213e-02      1.8035342e-02      1.8013083e-02
     6.0000000e+02      1.5000000e-16      3.3382108e-03      3.3382064e-03      3.3374577e-03      3.3331730e-03
     6.0000000e+02      2.2000000e-16      4.0576769e-04      4.0576725e-04      4.0566978e-04      4.0511354e-04
     6.0000000e+02      3.2000000e-16      3.0011953e-05      3.0011930e-05      3.0004540e-05      2.9959173e-05
     6.0000000e+02      4.6000000e-16      1.3866002e-06      1.3865996e-06      1.3862805e-06      1.3839948e-06
     6.0000000e+02      6.8000000e-16      2.3452670e-08      2.3452668e-08      2.3447990e-08      2.3408986e-08
     6.0000000e+02      1.0000000e-15      1.2590009e-10      1.2590009e-10      1.2587867e-10      1.2568543e-10
     6.0000000e+02      1.5000000e-15      6.6001991e-14      6.6001991e-14      6.5992828e-14      6.5904993e-14
     6.0000000e+02      2.2000000e-15      2.7786170e-18      2.7786170e-18      2.7783432e-18      2.7753976e-18
     6.0000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      0.0000000e+00      6.6600700e-01      6.6600007e-01      6.6584254e-01      6.6518723e-01
     6.5000000e+02      1.0000000e-22      6.6600608e-01      6.6599915e-01      6.6584162e-01      6.6518631e-01
     6.5000000e+02      1.0000000e-20      6.6591490e-01      6.6590797e-01      6.6575049e-01      6.6509532e-01
     6.5000000e+02      1.0000000e-19      6.6507722e-01      6.6507033e-01      6.6491332e-01      6.6425939e-01
     6.5000000e+02      5.0000000e-19      6.6116935e-01      6.6116263e-01      6.6100768e-01      6.6035941e-01
     6.5000000e+02      1.0000000e-18      6.5588688e-01      6.5588036e-01      6.5572804e-01      6.5508706e-01
     6.5000000e+02      1.8000000e-18      6.4661572e-01      6.4660950e-01      6.4646144e-01      6.4583260e-01
     6.5000000e+02      3.2000000e-18      6.2838492e-01      6.2837919e-01      6.2823865e-01      6.2763215e-01
     6.5000000e+02      5.6000000e-18      5.9295549e-01      5.9295051e-01      5.9282278e-01      5.9225654e-01
     6.5000000e+02      1.0000000e-17      5.2176258e-01      5.2175871e-01      5.2165304e-01      5.2116168e-01
     6.5000000e+02      1.5000000e-17      4.4134901e-01      4.4134606e-01      4.4126201e-01      4.4085059e-01
     6.5000000e+02      2.2000000e-17      3.4140374e-01      3.4140169e-01      3.4134133e-01      3.4102566e-01
     6.5000000e+02      3.2000000e-17      2.3148379e-01      2.3148253e-01      2.3144503e-01      2.3123202e-01
     6.5000000e+02      4.6000000e-17      1.3270152e-01      1.3270086e-01      1.3268126e-01      1.3255917e-01
     6.5000000e+02      6.8000000e-17      5.5958011e-02      5.5957750e-02      5.5950205e-02      5.5898430e-02
     6.5000000e+02      1.0000000e-16      1.6887287e-02      1.6887213e-02      1.6885061e-02      1.6869250e-02
     6.5000000e+02      1.5000000e-16      3.0016675e-03      3.0016559e-03      3.0012741e-03      2.9984008e-03
     6.5000000e+02      2.2000000e-16      3.4317505e-04      3.4317409e-04      3.4312834e-04      3.4278483e-04
     6.5000000e+02      3.2000000e-16      2.2935802e-05      2.2935773e-05      2.2932534e-05      2.2907481e-05
     6.5000000e+02      4.6000000e-16      9.0363908e-07      9.0363881e-07      9.0351080e-07      9.0241294e-07
     6.5000000e+02      6.8000000e-16      1.1940981e-08      1.1940981e-08      1.1939485e-08      1.1923688e-08
     6.5000000e+02      1.0000000e-15      4.7206699e-11      4.7206699e-11      4.7202111e-11      4.7133282e-11
     6.5000000e+02      1.5000000e-15      1.7925138e-14      1.7925138e-14      1.7923949e-14      1.7892179e-14
     6.5000000e+02      2.2000000e-15      5.7814172e-19      5.7814172e-19      5.7811907e-19      5.7681256e-19
     6.5000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      0.0000000e+00      6.7286915e-01      6.7285915e-01      6.7274928e-01      6.7220214e-01
     7.0000000e+02      1.0000000e-22      6.7286820e-01      6.7285820e-01      6.7274833e-01      6.7220119e-01
     7.0000000e+02      1.0000000e-20      6.7277409e-01      6.7276410e-01      6.7265427e-01      6.7210725e-01
     7.0000000e+02      1.0000000e-19      6.7190943e-01      6.7189949e-01      6.7178999e-01      6.7124405e-01
     7.0000000e+02      5.0000000e-19      6.6787330e-01      6.6786360e-01      6.6775559e-01      6.6721457e-01
     7.0000000e+02      1.0000000e-18      6.6241307e-01      6.6240365e-01      6.6229753e-01      6.6176286e-01
     7.0000000e+02      1.8000000e-18      6.5282312e-01      6.5281413e-01      6.5271108e-01      6.5218700e-01
     7.0000000e+02      3.2000000e-18      6.3395710e-01      6.3394882e-01      6.3385120e-01      6.3334660e-01
     7.0000000e+02      5.6000000e-18      5.9730787e-01      5.9730065e-01      5.9721230e-01      5.9674276e-01
     7.0000000e+02      1.0000000e-17      5.2382856e-01      5.2382290e-01      5.2375048e-01      5.2334589e-01
     7.0000000e+02      1.5000000e-17      4.4117684e-01      4.4117250e-01      4.4111557e-01      4.4077977e-01
     7.0000000e+02      2.2000000e-17      3.3905205e-01      3.3904899e-01      3.3900884e-01      3.3875449e-01
     7.0000000e+02      3.2000000e-17      2.2768373e-01      2.2768182e-01      2.2765752e-01      2.2748904e-01
     7.0000000e+02      4.6000000e-17      1.2876754e-01      1.2876649e-01      1.2875425e-01      1.2866005e-01
     7.0000000e+02      6.8000000e-17      5.3176655e-02      5.3176210e-02      5.3171736e-02      5.3133198e-02
     7.0000000e+02      1.0000000e-16      1.5577692e-02      1.5577546e-02      1.5576345e-02      1.5565102e-02
     7.0000000e+02      1.5000000e-16      2.6418440e-03      2.6418123e-03      2.6416126e-03      2.6396900e-03
     7.0000000e+02      2.2000000e-16      2.8138458e-04      2.8137982e-04      2.8135727e-04      2.8114367e-04
     7.0000000e+02      3.2000000e-16      1.6807627e-05      1.6807226e-05      1.6805758e-05      1.6791603e-05
     7.0000000e+02      4.6000000e-16      5.6524946e-07      5.6523468e-07      5.6518590e-07      5.6464331e-07
     7.0000000e+02      6.8000000e-16      6.1703259e-09      6.1702343e-09      6.1698447e-09      6.1635729e-09
     7.0000000e+02      1.0000000e-15      2.1500280e-11      2.1500222e-11      2.1499618e-11      2.1478665e-11
     7.0000000e+02      1.5000000e-15      8.1298913e-15      8.1298907e-15      8.1298463e-15      8.1220535e-15
     7.0000000e+02      2.2000000e-15      2.5045019e-19      2.5045019e-19      2.5045019e-19      2.5020150e-19
     7.0000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+02      0.0000000e+00      6.7426779e-01      6.7425746e-01      6.7417160e-01      6.7374089e-01
     7.5000000e+02      1.0000000e-22      6.7426680e-01      6.7425647e-01      6.7417062e-01      6.7373991e-01
     7.5000000e+02      1.0000000e-20      6.7416894e-01      6.7415862e-01      6.7407279e-01      6.7364219e-01
     7.5000000e+02      1.0000000e-19      6.7326983e-01      6.7325957e-01      6.7317402e-01      6.7274437e-01
     7.5000000e+02      5.0000000e-19      6.6907432e-01      6.6906431e-01      6.6898002e-01      6.6855466e-01
     7.5000000e+02      1.0000000e-18      6.6340192e-01      6.6339222e-01      6.6330952e-01      6.6288968e-01
     7.5000000e+02      1.8000000e-18      6.5344833e-01      6.5343911e-01      6.5335898e-01      6.5294831e-01
     7.5000000e+02      3.2000000e-18      6.3389749e-01      6.3388904e-01      6.3381343e-01      6.3341950e-01
     7.5000000e+02      5.6000000e-18      5.9602124e-01      5.9601394e-01      5.9594599e-01      5.9558183e-01
     7.5000000e+02      1.0000000e-17      5.2044917e-01      5.2044354e-01      5.2038856e-01      5.2007864e-01
     7.5000000e+02      1.5000000e-17      4.3599916e-01      4.3599492e-01      4.3595235e-01      4.3569869e-01
     7.5000000e+02      2.2000000e-17      3.3249373e-01      3.3249082e-01      3.3246142e-01      3.3227288e-01
     7.5000000e+02      3.2000000e-17      2.2083918e-01      2.2083741e-01      2.2082014e-01      2.2069832e-01
     7.5000000e+02      4.6000000e-17      1.2306748e-01      1.2306653e-01      1.2305814e-01      1.2299212e-01
     7.5000000e+02      6.8000000e-17      4.9743719e-02      4.9743310e-02      4.9740393e-02      4.9714472e-02
     7.5000000e+02      1.0000000e-16      1.4165118e-02      1.4164974e-02      1.4164230e-02      1.4157035e-02
     7.5000000e+02      1.5000000e-16      2.3067092e-03      2.3066735e-03      2.3065560e-03      2.3054049e-03
     7.5000000e+02      2.2000000e-16      2.3261444e-04      2.3260829e-04      2.3259569e-04      2.3247824e-04
     7.5000000e+02      3.2000000e-16      1.2844495e-05      1.2843921e-05      1.2843155e-05      1.2836165e-05
     7.5000000e+02      4.6000000e-16      3.8850010e-07      3.8847754e-07      3.8845358e-07      3.8821224e-07
     7.5000000e+02      6.8000000e-16      3.6441196e-09      3.6439730e-09      3.6437786e-09      3.6412071e-09
     7.5000000e+02      1.0000000e-15      9.6265009e-12      9.6264027e-12      9.6260338e-12      9.6186204e-12
     7.5000000e+02      1.5000000e-15      1.8739009e-15      1.8738997e-15      1.8738565e-15      1.8723177e-15
     7.5000000e+02      2.2000000e-15      1.5670050e-20      1.5670050e-20      1.5669939e-20      1.5657504e-20
     7.5000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
