#            mhscp              width               c000               c100               c200               c300
     2.2500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.2500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      0.0000000e+00      2.5056169e-01      2.5029110e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-22      2.5056048e-01      2.5028989e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-20      2.5044037e-01      2.5016994e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-19      2.4935128e-01      2.4908228e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      5.0000000e-19      2.4457198e-01      2.4430920e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-18      2.3873551e-01      2.3848032e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.8000000e-18      2.2970551e-01      2.2946197e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.2000000e-18      2.1477206e-01      2.1454757e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      5.6000000e-18      1.9153841e-01      1.9134300e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-17      1.5564501e-01      1.5549308e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.5000000e-17      1.2339334e-01      1.2327869e-01      0.0000000e+00      0.0000000e+00
     2.5000000e+02      2.2000000e-17      8.9694079e-02      8.9616221e-02      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.2000000e-17      5.7525755e-02      5.7480325e-02      0.0000000e+00      0.0000000e+00
     2.5000000e+02      4.6000000e-17      3.1530137e-02      3.1508219e-02      0.0000000e+00      0.0000000e+00
     2.5000000e+02      6.8000000e-17      1.2780469e-02      1.2773126e-02      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-16      3.7019303e-03      3.7002891e-03      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.5000000e-16      6.1023475e-04      6.1004883e-04      0.0000000e+00      0.0000000e+00
     2.5000000e+02      2.2000000e-16      5.9343928e-05      5.9332814e-05      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.2000000e-16      2.7821177e-06      2.7818506e-06      0.0000000e+00      0.0000000e+00
     2.5000000e+02      4.6000000e-16      5.6483135e-08      5.6481138e-08      0.0000000e+00      0.0000000e+00
     2.5000000e+02      6.8000000e-16      2.5816648e-10      2.5816519e-10      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-15      3.0314063e-13      3.0314059e-13      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.5000000e-15      1.9146955e-17      1.9146955e-17      0.0000000e+00      0.0000000e+00
     2.5000000e+02      2.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      0.0000000e+00      2.7119981e-01      2.7102207e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-22      2.7119849e-01      2.7102075e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-20      2.7106805e-01      2.7089042e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-19      2.6988526e-01      2.6970864e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      5.0000000e-19      2.6469514e-01      2.6452296e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-18      2.5835787e-01      2.5819106e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.8000000e-18      2.4855497e-01      2.4839640e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.2000000e-18      2.3234854e-01      2.3220339e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      5.6000000e-18      2.0714779e-01      2.0702295e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-17      1.6824930e-01      1.6815439e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.5000000e-17      1.3333500e-01      1.3326521e-01      0.0000000e+00      0.0000000e+00
     2.7500000e+02      2.2000000e-17      9.6894560e-02      9.6848893e-02      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.2000000e-17      6.2150482e-02      6.2125241e-02      0.0000000e+00      0.0000000e+00
     2.7500000e+02      4.6000000e-17      3.4099737e-02      3.4088463e-02      0.0000000e+00      0.0000000e+00
     2.7500000e+02      6.8000000e-17      1.3869034e-02      1.3865687e-02      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-16      4.0508225e-03      4.0501888e-03      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.5000000e-16      6.8126586e-04      6.8120828e-04      0.0000000e+00      0.0000000e+00
     2.7500000e+02      2.2000000e-16      6.8995295e-05      6.8992581e-05      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.2000000e-16      3.4895389e-06      3.4894899e-06      0.0000000e+00      0.0000000e+00
     2.7500000e+02      4.6000000e-16      7.9074444e-08      7.9074203e-08      0.0000000e+00      0.0000000e+00
     2.7500000e+02      6.8000000e-16      4.0921982e-10      4.0921975e-10      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-15      8.8556119e-13      8.8556119e-13      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.5000000e-15      6.7454090e-16      6.7454090e-16      0.0000000e+00      0.0000000e+00
     2.7500000e+02      2.2000000e-15      6.0240069e-20      6.0240069e-20      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     2.7500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      0.0000000e+00      2.9062896e-01      2.9050738e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-22      2.9062755e-01      2.9050596e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-20      2.9048753e-01      2.9036603e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-19      2.8921797e-01      2.8909718e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      5.0000000e-19      2.8364711e-01      2.8352943e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-18      2.7684492e-01      2.7673103e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.8000000e-18      2.6632284e-01      2.6621474e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.2000000e-18      2.4892753e-01      2.4882885e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      5.6000000e-18      2.2187869e-01      2.2179421e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-17      1.8013104e-01      1.8006737e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.5000000e-17      1.4266669e-01      1.4262035e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      2.2000000e-17      1.0357907e-01      1.0354918e-01      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.2000000e-17      6.6337211e-02      6.6321032e-02      0.0000000e+00      0.0000000e+00
     3.0000000e+02      4.6000000e-17      3.6308202e-02      3.6301175e-02      0.0000000e+00      0.0000000e+00
     3.0000000e+02      6.8000000e-17      1.4701133e-02      1.4699125e-02      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-16      4.2598129e-03      4.2594472e-03      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.5000000e-16      7.0495807e-04      7.0492574e-04      0.0000000e+00      0.0000000e+00
     3.0000000e+02      2.2000000e-16      6.9265551e-05      6.9264074e-05      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.2000000e-16      3.3135357e-06      3.3135118e-06      0.0000000e+00      0.0000000e+00
     3.0000000e+02      4.6000000e-16      6.9183064e-08      6.9182974e-08      0.0000000e+00      0.0000000e+00
     3.0000000e+02      6.8000000e-16      3.4264123e-10      3.4264121e-10      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-15      8.3650873e-13      8.3650873e-13      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.5000000e-15      5.1563464e-16      5.1563464e-16      0.0000000e+00      0.0000000e+00
     3.0000000e+02      2.2000000e-15      3.6562384e-20      3.6562384e-20      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      0.0000000e+00      3.0777348e-01      3.0767268e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-22      3.0777197e-01      3.0767117e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-20      3.0762266e-01      3.0752192e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-19      3.0626885e-01      3.0616872e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      5.0000000e-19      3.0032889e-01      3.0023143e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-18      2.9307740e-01      2.9298317e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.8000000e-18      2.8186334e-01      2.8177405e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.2000000e-18      2.6333235e-01      2.6325107e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      5.6000000e-18      2.3453924e-01      2.3447002e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-17      1.9015611e-01      1.9010442e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.5000000e-17      1.5039327e-01      1.5035605e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      2.2000000e-17      1.0898788e-01      1.0896424e-01      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.2000000e-17      6.9634219e-02      6.9621706e-02      0.0000000e+00      0.0000000e+00
     3.2500000e+02      4.6000000e-17      3.7997869e-02      3.7992615e-02      0.0000000e+00      0.0000000e+00
     3.2500000e+02      6.8000000e-17      1.5320180e-02      1.5318766e-02      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-16      4.4148231e-03      4.4145915e-03      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.5000000e-16      7.2533100e-04      7.2531440e-04      0.0000000e+00      0.0000000e+00
     3.2500000e+02      2.2000000e-16      7.0813265e-05      7.0812728e-05      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.2000000e-16      3.3897817e-06      3.3897764e-06      0.0000000e+00      0.0000000e+00
     3.2500000e+02      4.6000000e-16      7.1986631e-08      7.1986620e-08      0.0000000e+00      0.0000000e+00
     3.2500000e+02      6.8000000e-16      3.7055481e-10      3.7055481e-10      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-15      1.0068366e-12      1.0068366e-12      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.5000000e-15      8.3002932e-16      8.3002932e-16      0.0000000e+00      0.0000000e+00
     3.2500000e+02      2.2000000e-15      7.8535115e-20      7.8535115e-20      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.2500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      0.0000000e+00      3.2460638e-01      3.2453192e-01      3.2323245e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-22      3.2460478e-01      3.2453032e-01      3.2323086e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-20      3.2444683e-01      3.2437242e-01      3.2307367e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-19      3.2301470e-01      3.2294074e-01      3.2164838e-01      0.0000000e+00
     3.5000000e+02      5.0000000e-19      3.1673129e-01      3.1665934e-01      3.1539496e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-18      3.0906101e-01      3.0899148e-01      3.0776118e-01      0.0000000e+00
     3.5000000e+02      1.8000000e-18      2.9720040e-01      2.9713457e-01      2.9595678e-01      0.0000000e+00
     3.5000000e+02      3.2000000e-18      2.7760402e-01      2.7754419e-01      2.7645260e-01      0.0000000e+00
     3.5000000e+02      5.6000000e-18      2.4716359e-01      2.4711277e-01      2.4615364e-01      0.0000000e+00
     3.5000000e+02      1.0000000e-17      2.0026307e-01      2.0022531e-01      1.9946645e-01      0.0000000e+00
     3.5000000e+02      1.5000000e-17      1.5827212e-01      1.5824509e-01      1.5766095e-01      0.0000000e+00
     3.5000000e+02      2.2000000e-17      1.1458215e-01      1.1456513e-01      1.1415711e-01      0.0000000e+00
     3.5000000e+02      3.2000000e-17      7.3104579e-02      7.3095697e-02      7.2847849e-02      0.0000000e+00
     3.5000000e+02      4.6000000e-17      3.9814415e-02      3.9810767e-02      3.9684314e-02      0.0000000e+00
     3.5000000e+02      6.8000000e-17      1.6007001e-02      1.6006059e-02      1.5959892e-02      0.0000000e+00
     3.5000000e+02      1.0000000e-16      4.5966118e-03      4.5964691e-03      4.5848517e-03      0.0000000e+00
     3.5000000e+02      1.5000000e-16      7.5237837e-04      7.5236968e-04      7.5081537e-04      0.0000000e+00
     3.5000000e+02      2.2000000e-16      7.3262284e-05      7.3262075e-05      7.3149775e-05      0.0000000e+00
     3.5000000e+02      3.2000000e-16      3.4965820e-06      3.4965807e-06      3.4932937e-06      0.0000000e+00
     3.5000000e+02      4.6000000e-16      7.3361317e-08      7.3361315e-08      7.3331185e-08      0.0000000e+00
     3.5000000e+02      6.8000000e-16      3.5157461e-10      3.5157461e-10      3.5154829e-10      0.0000000e+00
     3.5000000e+02      1.0000000e-15      6.5745116e-13      6.5745116e-13      6.5744981e-13      0.0000000e+00
     3.5000000e+02      1.5000000e-15      2.8092673e-16      2.8092673e-16      2.8092673e-16      0.0000000e+00
     3.5000000e+02      2.2000000e-15      1.3006354e-20      1.3006354e-20      1.3006354e-20      0.0000000e+00
     3.5000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      0.0000000e+00      3.4124063e-01      3.4119194e-01      3.4012600e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-22      3.4123895e-01      3.4119025e-01      3.4012432e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-20      3.4107237e-01      3.4102371e-01      3.3995836e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-19      3.3956199e-01      3.3951363e-01      3.3845360e-01      0.0000000e+00
     3.7500000e+02      5.0000000e-19      3.3293560e-01      3.3288856e-01      3.3185179e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-18      3.2484727e-01      3.2480183e-01      3.2379339e-01      0.0000000e+00
     3.7500000e+02      1.8000000e-18      3.1234165e-01      3.1229865e-01      3.1133383e-01      0.0000000e+00
     3.7500000e+02      3.2000000e-18      2.9168352e-01      2.9164447e-01      2.9075121e-01      0.0000000e+00
     3.7500000e+02      5.6000000e-18      2.5960418e-01      2.5957104e-01      2.5878764e-01      0.0000000e+00
     3.7500000e+02      1.0000000e-17      2.1020625e-01      2.1018169e-01      2.0956401e-01      0.0000000e+00
     3.7500000e+02      1.5000000e-17      1.6601285e-01      1.6599531e-01      1.6552177e-01      0.0000000e+00
     3.7500000e+02      2.2000000e-17      1.2007308e-01      1.2006207e-01      1.1973322e-01      0.0000000e+00
     3.7500000e+02      3.2000000e-17      7.6511513e-02      7.6505788e-02      7.6307734e-02      0.0000000e+00
     3.7500000e+02      4.6000000e-17      4.1601581e-02      4.1599242e-02      4.1499436e-02      0.0000000e+00
     3.7500000e+02      6.8000000e-17      1.6684374e-02      1.6683776e-02      1.6648065e-02      0.0000000e+00
     3.7500000e+02      1.0000000e-16      4.7731523e-03      4.7730633e-03      4.7643499e-03      0.0000000e+00
     3.7500000e+02      1.5000000e-16      7.7578482e-04      7.7577968e-04      7.7467095e-04      0.0000000e+00
     3.7500000e+02      2.2000000e-16      7.4629212e-05      7.4629101e-05      7.4554208e-05      0.0000000e+00
     3.7500000e+02      3.2000000e-16      3.4942806e-06      3.4942800e-06      3.4922378e-06      0.0000000e+00
     3.7500000e+02      4.6000000e-16      7.1232934e-08      7.1232934e-08      7.1214660e-08      0.0000000e+00
     3.7500000e+02      6.8000000e-16      3.1465367e-10      3.1465367e-10      3.1463535e-10      0.0000000e+00
     3.7500000e+02      1.0000000e-15      4.1739046e-13      4.1739046e-13      4.1738899e-13      0.0000000e+00
     3.7500000e+02      1.5000000e-15      8.4078219e-17      8.4078219e-17      8.4078219e-17      0.0000000e+00
     3.7500000e+02      2.2000000e-15      1.7294086e-21      1.7294086e-21      1.7294086e-21      0.0000000e+00
     3.7500000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     3.7500000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      0.0000000e+00      3.5542632e-01      3.5539520e-01      3.5455030e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-22      3.5542455e-01      3.5539343e-01      3.5454854e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-20      3.5524965e-01      3.5521856e-01      3.5437414e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-19      3.5366391e-01      3.5363301e-01      3.5279294e-01      0.0000000e+00
     4.0000000e+02      5.0000000e-19      3.4670753e-01      3.4667749e-01      3.4585642e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-18      3.3821791e-01      3.3818891e-01      3.3739095e-01      0.0000000e+00
     4.0000000e+02      1.8000000e-18      3.2509515e-01      3.2506774e-01      3.2430533e-01      0.0000000e+00
     4.0000000e+02      3.2000000e-18      3.0342676e-01      3.0340192e-01      3.0269777e-01      0.0000000e+00
     4.0000000e+02      5.6000000e-18      2.6980312e-01      2.6978212e-01      2.6916713e-01      0.0000000e+00
     4.0000000e+02      1.0000000e-17      2.1809337e-01      2.1807790e-01      2.1759675e-01      0.0000000e+00
     4.0000000e+02      1.5000000e-17      1.7191343e-01      1.7190245e-01      1.7153689e-01      0.0000000e+00
     4.0000000e+02      2.2000000e-17      1.2401390e-01      1.2400706e-01      1.2375646e-01      0.0000000e+00
     4.0000000e+02      3.2000000e-17      7.8731450e-02      7.8727930e-02      7.8579843e-02      0.0000000e+00
     4.0000000e+02      4.6000000e-17      4.2593074e-02      4.2591652e-02      4.2519054e-02      0.0000000e+00
     4.0000000e+02      6.8000000e-17      1.6951369e-02      1.6951011e-02      1.6926175e-02      0.0000000e+00
     4.0000000e+02      1.0000000e-16      4.7982786e-03      4.7982263e-03      4.7925562e-03      0.0000000e+00
     4.0000000e+02      1.5000000e-16      7.6800356e-04      7.6800062e-04      7.6734738e-04      0.0000000e+00
     4.0000000e+02      2.2000000e-16      7.2468154e-05      7.2468094e-05      7.2428659e-05      0.0000000e+00
     4.0000000e+02      3.2000000e-16      3.3115165e-06      3.3115162e-06      3.3105273e-06      0.0000000e+00
     4.0000000e+02      4.6000000e-16      6.5820378e-08      6.5820378e-08      6.5811445e-08      0.0000000e+00
     4.0000000e+02      6.8000000e-16      2.8598066e-10      2.8598066e-10      2.8597085e-10      0.0000000e+00
     4.0000000e+02      1.0000000e-15      3.3578681e-13      3.3578681e-13      3.3578601e-13      0.0000000e+00
     4.0000000e+02      1.5000000e-15      3.5355093e-17      3.5355093e-17      3.5355093e-17      0.0000000e+00
     4.0000000e+02      2.2000000e-15      2.5961366e-22      2.5961366e-22      2.5961366e-22      0.0000000e+00
     4.0000000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.8000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      3.7000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      0.0000000e+00      3.7221178e-01      3.7219026e-01      3.7148093e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-22      3.7220992e-01      3.7218840e-01      3.7147908e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-20      3.7202603e-01      3.7200452e-01      3.7129561e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-19      3.7035874e-01      3.7033737e-01      3.6963216e-01      0.0000000e+00
     4.2500000e+02      5.0000000e-19      3.6304494e-01      3.6302419e-01      3.6233517e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-18      3.5411986e-01      3.5409984e-01      3.5343051e-01      0.0000000e+00
     4.2500000e+02      1.8000000e-18      3.4032564e-01      3.4030675e-01      3.3966769e-01      0.0000000e+00
     4.2500000e+02      3.2000000e-18      3.1755313e-01      3.1753606e-01      3.1694657e-01      0.0000000e+00
     4.2500000e+02      5.6000000e-18      2.8222860e-01      2.8221423e-01      2.8170049e-01      0.0000000e+00
     4.2500000e+02      1.0000000e-17      2.2793737e-01      2.2792688e-01      2.2752654e-01      0.0000000e+00
     4.2500000e+02      1.5000000e-17      1.7949550e-01      1.7948814e-01      1.7918536e-01      0.0000000e+00
     4.2500000e+02      2.2000000e-17      1.2930732e-01      1.2930281e-01      1.2909658e-01      0.0000000e+00
     4.2500000e+02      3.2000000e-17      8.1937715e-02      8.1935439e-02      8.1814699e-02      0.0000000e+00
     4.2500000e+02      4.6000000e-17      4.4217507e-02      4.4216617e-02      4.4158165e-02      0.0000000e+00
     4.2500000e+02      6.8000000e-17      1.7535408e-02      1.7535195e-02      1.7515555e-02      0.0000000e+00
     4.2500000e+02      1.0000000e-16      4.9410131e-03      4.9409844e-03      4.9365888e-03      0.0000000e+00
     4.2500000e+02      1.5000000e-16      7.8573658e-04      7.8573515e-04      7.8523516e-04      0.0000000e+00
     4.2500000e+02      2.2000000e-16      7.3436914e-05      7.3436889e-05      7.3406240e-05      0.0000000e+00
     4.2500000e+02      3.2000000e-16      3.3000984e-06      3.3000983e-06      3.2992947e-06      0.0000000e+00
     4.2500000e+02      4.6000000e-16      6.3571210e-08      6.3571210e-08      6.3563925e-08      0.0000000e+00
     4.2500000e+02      6.8000000e-16      2.5512994e-10      2.5512994e-10      2.5512321e-10      0.0000000e+00
     4.2500000e+02      1.0000000e-15      2.4450597e-13      2.4450597e-13      2.4450561e-13      0.0000000e+00
     4.2500000e+02      1.5000000e-15      1.5806172e-17      1.5806172e-17      1.5806172e-17      0.0000000e+00
     4.2500000e+02      2.2000000e-15      2.3128166e-23      2.3128166e-23      2.3128166e-23      0.0000000e+00
     4.2500000e+02      3.2000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      5.6000000e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     4.2500000e+02      1.0000000e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
