CMDLINE /usr/bin/python ./memPyhf.py
MEM 264.250000 1594284088.2702
MEM 264.250000 1594284088.3705
MEM 264.250000 1594284088.4709
MEM 264.250000 1594284088.5713
MEM 264.250000 1594284088.6716
MEM 264.507812 1594284088.7719
MEM 264.507812 1594284088.8722
MEM 264.507812 1594284088.9726
MEM 264.617188 1594284089.0729
MEM 264.617188 1594284089.1732
MEM 264.617188 1594284089.2735
MEM 264.617188 1594284089.3739
MEM 264.617188 1594284089.4742
MEM 264.617188 1594284089.5745
MEM 264.617188 1594284089.6749
MEM 264.871094 1594284089.7752
MEM 264.871094 1594284089.8755
MEM 264.871094 1594284089.9759
MEM 264.871094 1594284090.0762
MEM 264.871094 1594284090.1766
MEM 264.871094 1594284090.2769
MEM 265.128906 1594284090.3773
MEM 265.128906 1594284090.4776
MEM 265.128906 1594284090.5779
MEM 265.230469 1594284090.6782
MEM 265.230469 1594284090.7785
MEM 265.230469 1594284090.8789
MEM 265.230469 1594284090.9791
MEM 265.230469 1594284091.0796
MEM 265.230469 1594284091.1799
MEM 265.484375 1594284091.2802
MEM 265.484375 1594284091.3805
MEM 265.484375 1594284091.4809
MEM 265.484375 1594284091.5812
MEM 265.484375 1594284091.6815
MEM 265.484375 1594284091.7818
MEM 265.484375 1594284091.8822
MEM 265.742188 1594284091.9825
MEM 265.742188 1594284092.0829
MEM 265.742188 1594284092.1832
MEM 265.851562 1594284092.2835
MEM 265.851562 1594284092.3840
MEM 265.851562 1594284092.4843
MEM 265.851562 1594284092.5846
MEM 265.851562 1594284092.6849
MEM 265.851562 1594284092.7853
MEM 266.105469 1594284092.8856
MEM 266.105469 1594284092.9859
MEM 266.105469 1594284093.0862
MEM 266.105469 1594284093.1865
MEM 266.105469 1594284093.2868
MEM 266.105469 1594284093.3871
MEM 266.105469 1594284093.4875
MEM 266.363281 1594284093.5878
MEM 266.363281 1594284093.6881
MEM 266.460938 1594284093.7884
MEM 266.460938 1594284093.8887
MEM 266.460938 1594284093.9890
MEM 266.460938 1594284094.0893
MEM 266.460938 1594284094.1897
MEM 266.460938 1594284094.2900
MEM 266.460938 1594284094.3903
MEM 266.714844 1594284094.4906
MEM 266.714844 1594284094.5909
MEM 266.714844 1594284094.6913
MEM 266.714844 1594284094.7916
MEM 266.714844 1594284094.8919
MEM 266.714844 1594284094.9922
MEM 266.972656 1594284095.0925
MEM 266.972656 1594284095.1928
MEM 266.972656 1594284095.2931
MEM 267.078125 1594284095.3934
MEM 267.078125 1594284095.4937
MEM 267.078125 1594284095.5940
MEM 267.078125 1594284095.6944
MEM 267.078125 1594284095.7947
MEM 267.078125 1594284095.8950
MEM 267.332031 1594284095.9953
MEM 267.332031 1594284096.0956
MEM 267.332031 1594284096.1958
MEM 267.332031 1594284096.2962
MEM 267.332031 1594284096.3966
MEM 267.332031 1594284096.4969
MEM 267.332031 1594284096.5972
MEM 267.332031 1594284096.6976
MEM 267.332031 1594284096.7980
MEM 267.589844 1594284096.8983
MEM 267.589844 1594284096.9986
MEM 267.589844 1594284097.0989
MEM 267.589844 1594284097.1992
MEM 267.589844 1594284097.2995
MEM 267.589844 1594284097.3998
MEM 267.812500 1594284097.5003
MEM 267.812500 1594284097.6006
MEM 267.812500 1594284097.7009
MEM 267.812500 1594284097.8012
MEM 267.812500 1594284097.9015
MEM 267.812500 1594284098.0019
MEM 268.066406 1594284098.1022
MEM 268.066406 1594284098.2025
MEM 268.066406 1594284098.3029
MEM 268.066406 1594284098.4032
MEM 268.066406 1594284098.5035
MEM 268.320312 1594284098.6039
MEM 268.320312 1594284098.7042
MEM 268.320312 1594284098.8045
MEM 268.320312 1594284098.9048
MEM 268.320312 1594284099.0052
MEM 268.320312 1594284099.1055
MEM 268.574219 1594284099.2058
MEM 268.574219 1594284099.3061
MEM 268.574219 1594284099.4064
MEM 268.574219 1594284099.5067
MEM 268.574219 1594284099.6071
MEM 268.574219 1594284099.7074
MEM 268.574219 1594284099.8077
MEM 268.832031 1594284099.9080
MEM 268.832031 1594284100.0083
MEM 268.921875 1594284100.1086
MEM 268.921875 1594284100.2089
MEM 268.921875 1594284100.3092
MEM 268.921875 1594284100.4095
MEM 268.921875 1594284100.5099
MEM 268.921875 1594284100.6101
MEM 268.921875 1594284100.7104
MEM 269.175781 1594284100.8108
MEM 269.175781 1594284100.9111
MEM 269.175781 1594284101.0115
MEM 269.175781 1594284101.1118
MEM 269.175781 1594284101.2122
MEM 269.175781 1594284101.3125
MEM 269.433594 1594284101.4128
MEM 269.433594 1594284101.5132
MEM 269.433594 1594284101.6135
MEM 269.531250 1594284101.7138
MEM 269.531250 1594284101.8142
MEM 269.531250 1594284101.9145
MEM 269.531250 1594284102.0148
MEM 269.531250 1594284102.1151
MEM 269.531250 1594284102.2155
MEM 269.785156 1594284102.3158
MEM 269.785156 1594284102.4162
MEM 269.785156 1594284102.5164
MEM 269.785156 1594284102.6169
MEM 269.785156 1594284102.7172
MEM 269.785156 1594284102.8176
MEM 270.042969 1594284102.9180
MEM 270.042969 1594284103.0183
MEM 270.042969 1594284103.1186
MEM 270.156250 1594284103.2190
MEM 270.156250 1594284103.3193
MEM 270.156250 1594284103.4196
MEM 270.156250 1594284103.5199
MEM 270.156250 1594284103.6203
MEM 270.156250 1594284103.7205
MEM 270.156250 1594284103.8209
MEM 270.410156 1594284103.9212
MEM 270.410156 1594284104.0215
MEM 270.410156 1594284104.1219
MEM 270.410156 1594284104.2222
MEM 270.410156 1594284104.3225
MEM 270.410156 1594284104.4228
MEM 270.667969 1594284104.5231
MEM 270.667969 1594284104.6234
MEM 270.667969 1594284104.7238
MEM 270.769531 1594284104.8241
MEM 270.769531 1594284104.9244
MEM 270.769531 1594284105.0247
MEM 270.769531 1594284105.1249
MEM 270.769531 1594284105.2253
MEM 270.769531 1594284105.3256
MEM 270.769531 1594284105.4259
MEM 271.023438 1594284105.5263
MEM 271.023438 1594284105.6266
MEM 271.023438 1594284105.7270
MEM 271.281250 1594284105.8273
MEM 271.281250 1594284105.9276
MEM 271.281250 1594284106.0279
MEM 271.281250 1594284106.1282
MEM 271.281250 1594284106.2286
MEM 271.472656 1594284106.3288
MEM 271.472656 1594284106.4292
MEM 271.472656 1594284106.5295
MEM 271.472656 1594284106.6299
MEM 271.472656 1594284106.7302
MEM 271.472656 1594284106.8305
MEM 271.472656 1594284106.9309
MEM 271.472656 1594284107.0312
MEM 271.472656 1594284107.1315
MEM 271.726562 1594284107.2319
MEM 271.726562 1594284107.3322
MEM 271.726562 1594284107.4325
MEM 271.726562 1594284107.5329
MEM 271.726562 1594284107.6332
MEM 271.726562 1594284107.7337
MEM 271.984375 1594284107.8340
MEM 272.000000 1594284107.9344
MEM 272.000000 1594284108.0347
MEM 272.000000 1594284108.1349
MEM 272.000000 1594284108.2353
MEM 272.000000 1594284108.3356
MEM 272.000000 1594284108.4359
MEM 272.253906 1594284108.5363
MEM 272.253906 1594284108.6366
MEM 272.253906 1594284108.7369
MEM 272.253906 1594284108.8372
MEM 272.253906 1594284108.9376
MEM 272.253906 1594284109.0380
MEM 272.253906 1594284109.1383
MEM 272.511719 1594284109.2387
MEM 272.511719 1594284109.3389
MEM 272.621094 1594284109.4392
MEM 272.621094 1594284109.5395
MEM 272.621094 1594284109.6399
MEM 272.621094 1594284109.7402
MEM 272.621094 1594284109.8405
MEM 272.621094 1594284109.9409
MEM 272.621094 1594284110.0412
MEM 272.875000 1594284110.1415
MEM 272.875000 1594284110.2420
MEM 272.875000 1594284110.3423
MEM 272.875000 1594284110.4426
MEM 272.875000 1594284110.5429
MEM 272.875000 1594284110.6432
MEM 272.875000 1594284110.7435
MEM 273.132812 1594284110.8439
MEM 273.132812 1594284110.9443
MEM 273.238281 1594284111.0446
MEM 273.238281 1594284111.1449
MEM 273.238281 1594284111.2452
MEM 273.238281 1594284111.3455
MEM 273.238281 1594284111.4458
MEM 273.238281 1594284111.5462
MEM 273.238281 1594284111.6465
MEM 273.492188 1594284111.7469
MEM 273.492188 1594284111.8472
MEM 273.492188 1594284111.9475
MEM 273.492188 1594284112.0479
MEM 273.492188 1594284112.1482
MEM 273.492188 1594284112.2485
MEM 273.750000 1594284112.3489
MEM 273.750000 1594284112.4492
MEM 273.750000 1594284112.5495
MEM 273.847656 1594284112.6498
MEM 273.847656 1594284112.7501
MEM 273.847656 1594284112.8505
MEM 273.847656 1594284112.9508
MEM 273.847656 1594284113.0511
MEM 273.847656 1594284113.1514
MEM 273.847656 1594284113.2518
MEM 274.101562 1594284113.3521
MEM 274.101562 1594284113.4524
MEM 274.101562 1594284113.5527
MEM 274.101562 1594284113.6529
MEM 274.101562 1594284113.7532
MEM 274.101562 1594284113.8536
MEM 274.359375 1594284113.9539
MEM 274.359375 1594284114.0542
MEM 274.359375 1594284114.1545
MEM 274.464844 1594284114.2549
MEM 274.464844 1594284114.3552
MEM 274.464844 1594284114.4556
MEM 274.464844 1594284114.5559
MEM 274.464844 1594284114.6561
MEM 274.464844 1594284114.7565
MEM 274.718750 1594284114.8568
MEM 274.718750 1594284114.9571
MEM 274.718750 1594284115.0575
MEM 274.718750 1594284115.1578
MEM 274.718750 1594284115.2581
MEM 274.718750 1594284115.3584
MEM 274.718750 1594284115.4588
MEM 274.976562 1594284115.5591
MEM 274.976562 1594284115.6596
MEM 275.074219 1594284115.7599
MEM 275.074219 1594284115.8603
MEM 275.074219 1594284115.9606
MEM 275.074219 1594284116.0609
MEM 275.074219 1594284116.1612
MEM 275.074219 1594284116.2615
MEM 275.074219 1594284116.3619
MEM 275.328125 1594284116.4622
MEM 275.328125 1594284116.5625
MEM 275.328125 1594284116.6628
MEM 275.328125 1594284116.7632
MEM 275.328125 1594284116.8635
MEM 275.328125 1594284116.9639
MEM 275.585938 1594284117.0642
MEM 275.585938 1594284117.1645
MEM 275.585938 1594284117.2649
MEM 275.683594 1594284117.3652
MEM 275.683594 1594284117.4655
MEM 275.683594 1594284117.5659
MEM 275.683594 1594284117.6662
MEM 275.683594 1594284117.7665
MEM 275.683594 1594284117.8668
MEM 275.937500 1594284117.9673
MEM 275.937500 1594284118.0676
MEM 275.937500 1594284118.1680
MEM 275.937500 1594284118.2683
MEM 275.937500 1594284118.3685
MEM 275.937500 1594284118.4689
MEM 275.937500 1594284118.5693
MEM 276.195312 1594284118.6696
MEM 276.195312 1594284118.7699
MEM 276.312500 1594284118.8703
MEM 276.312500 1594284118.9706
MEM 276.312500 1594284119.0709
MEM 276.312500 1594284119.1712
MEM 276.312500 1594284119.2715
MEM 276.312500 1594284119.3719
MEM 276.312500 1594284119.4721
MEM 276.566406 1594284119.5724
MEM 276.566406 1594284119.6729
MEM 276.566406 1594284119.7732
MEM 276.566406 1594284119.8736
MEM 276.566406 1594284119.9739
MEM 276.566406 1594284120.0742
MEM 276.824219 1594284120.1745
MEM 276.824219 1594284120.2749
MEM 276.824219 1594284120.3752
MEM 276.933594 1594284120.4755
MEM 276.933594 1594284120.5759
MEM 276.933594 1594284120.6762
MEM 276.933594 1594284120.7765
MEM 276.933594 1594284120.8768
MEM 276.933594 1594284120.9771
MEM 276.933594 1594284121.0775
MEM 277.187500 1594284121.1779
MEM 277.187500 1594284121.2783
MEM 277.187500 1594284121.3786
MEM 277.187500 1594284121.4789
MEM 277.187500 1594284121.5792
MEM 277.187500 1594284121.6795
MEM 277.445312 1594284121.7798
MEM 277.445312 1594284121.8801
MEM 277.445312 1594284121.9804
MEM 277.539062 1594284122.0808
MEM 277.539062 1594284122.1811
MEM 277.539062 1594284122.2814
MEM 277.539062 1594284122.3818
MEM 277.539062 1594284122.4820
MEM 277.539062 1594284122.5823
MEM 277.792969 1594284122.6826
MEM 277.792969 1594284122.7829
MEM 277.792969 1594284122.8832
MEM 277.792969 1594284122.9835
MEM 277.792969 1594284123.0839
MEM 277.792969 1594284123.1842
MEM 278.050781 1594284123.2845
MEM 278.050781 1594284123.3849
MEM 278.050781 1594284123.4851
MEM 278.160156 1594284123.5855
MEM 278.160156 1594284123.6858
MEM 278.160156 1594284123.7861
MEM 278.160156 1594284123.8864
MEM 278.160156 1594284123.9868
MEM 278.160156 1594284124.0871
MEM 278.160156 1594284124.1874
MEM 278.414062 1594284124.2878
MEM 278.414062 1594284124.3881
MEM 278.414062 1594284124.4885
MEM 278.414062 1594284124.5888
MEM 278.414062 1594284124.6891
MEM 278.414062 1594284124.7895
MEM 278.671875 1594284124.8898
MEM 278.671875 1594284124.9902
MEM 278.765625 1594284125.0905
MEM 278.765625 1594284125.1908
MEM 278.765625 1594284125.2912
MEM 278.765625 1594284125.3915
MEM 278.765625 1594284125.4918
MEM 278.765625 1594284125.5921
MEM 278.765625 1594284125.6924
MEM 279.019531 1594284125.7928
MEM 279.019531 1594284125.8931
MEM 279.019531 1594284125.9934
MEM 279.019531 1594284126.0938
MEM 279.019531 1594284126.1941
MEM 279.019531 1594284126.2944
MEM 279.019531 1594284126.3948
MEM 279.277344 1594284126.4951
MEM 279.277344 1594284126.5955
MEM 279.277344 1594284126.6958
MEM 279.386719 1594284126.7961
MEM 279.386719 1594284126.8965
MEM 279.386719 1594284126.9969
MEM 279.386719 1594284127.0972
MEM 279.386719 1594284127.1975
MEM 279.386719 1594284127.2980
MEM 279.640625 1594284127.3983
MEM 279.640625 1594284127.4986
MEM 279.640625 1594284127.5989
MEM 279.640625 1594284127.6992
MEM 279.640625 1594284127.7996
MEM 279.640625 1594284127.8999
MEM 279.898438 1594284128.0002
MEM 279.898438 1594284128.1005
MEM 279.898438 1594284128.2010
MEM 280.000000 1594284128.3013
MEM 280.000000 1594284128.4016
MEM 280.000000 1594284128.5019
MEM 280.000000 1594284128.6022
MEM 280.000000 1594284128.7026
MEM 280.000000 1594284128.8029
MEM 280.253906 1594284128.9032
MEM 280.253906 1594284129.0035
MEM 280.511719 1594284129.1038
MEM 280.511719 1594284129.2041
MEM 280.511719 1594284129.3044
MEM 280.511719 1594284129.4047
MEM 280.511719 1594284129.5050
MEM 280.511719 1594284129.6053
MEM 280.511719 1594284129.7057
MEM 280.511719 1594284129.8060
MEM 280.640625 1594284129.9063
MEM 280.640625 1594284130.0067
MEM 280.640625 1594284130.1069
MEM 280.640625 1594284130.2072
MEM 280.640625 1594284130.3076
MEM 280.640625 1594284130.4079
MEM 280.640625 1594284130.5082
MEM 280.894531 1594284130.6085
MEM 280.894531 1594284130.7089
MEM 280.894531 1594284130.8092
MEM 280.894531 1594284130.9095
MEM 280.894531 1594284131.0099
MEM 280.894531 1594284131.1102
MEM 281.152344 1594284131.2105
MEM 281.152344 1594284131.3108
MEM 281.234375 1594284131.4112
MEM 281.234375 1594284131.5115
MEM 281.234375 1594284131.6119
MEM 281.234375 1594284131.7122
MEM 281.234375 1594284131.8125
MEM 281.234375 1594284131.9128
MEM 281.234375 1594284132.0132
MEM 281.488281 1594284132.1135
MEM 281.488281 1594284132.2138
MEM 281.488281 1594284132.3141
MEM 281.488281 1594284132.4144
MEM 281.488281 1594284132.5148
MEM 281.488281 1594284132.6151
MEM 281.746094 1594284132.7154
MEM 281.746094 1594284132.8158
MEM 281.746094 1594284132.9161
MEM 281.839844 1594284133.0164
MEM 281.839844 1594284133.1168
MEM 281.839844 1594284133.2171
MEM 281.839844 1594284133.3175
MEM 281.839844 1594284133.4179
MEM 281.839844 1594284133.5183
MEM 282.093750 1594284133.6186
MEM 282.093750 1594284133.7190
MEM 282.093750 1594284133.8193
MEM 282.093750 1594284133.9196
MEM 282.093750 1594284134.0200
MEM 282.093750 1594284134.1203
MEM 282.093750 1594284134.2206
MEM 282.351562 1594284134.3209
MEM 282.351562 1594284134.4212
MEM 282.351562 1594284134.5215
MEM 282.464844 1594284134.6218
MEM 282.464844 1594284134.7221
MEM 282.464844 1594284134.8224
MEM 282.464844 1594284134.9227
MEM 282.464844 1594284135.0230
MEM 282.464844 1594284135.1233
MEM 282.718750 1594284135.2236
MEM 282.718750 1594284135.3239
MEM 282.718750 1594284135.4242
MEM 282.718750 1594284135.5245
MEM 282.718750 1594284135.6249
MEM 282.718750 1594284135.7252
MEM 282.718750 1594284135.8255
MEM 282.976562 1594284135.9259
MEM 282.976562 1594284136.0262
MEM 282.976562 1594284136.1265
MEM 283.078125 1594284136.2268
MEM 283.078125 1594284136.3271
MEM 283.078125 1594284136.4275
MEM 283.078125 1594284136.5279
MEM 283.078125 1594284136.6282
MEM 283.078125 1594284136.7285
MEM 283.332031 1594284136.8289
MEM 283.332031 1594284136.9292
MEM 283.332031 1594284137.0295
MEM 283.332031 1594284137.1298
MEM 283.332031 1594284137.2301
MEM 283.332031 1594284137.3304
MEM 283.332031 1594284137.4308
MEM 283.589844 1594284137.5311
MEM 283.589844 1594284137.6314
MEM 283.695312 1594284137.7318
MEM 283.695312 1594284137.8321
MEM 283.695312 1594284137.9324
MEM 283.695312 1594284138.0327
MEM 283.695312 1594284138.1331
MEM 283.695312 1594284138.2334
MEM 283.695312 1594284138.3338
MEM 283.949219 1594284138.4342
MEM 283.949219 1594284138.5345
MEM 283.949219 1594284138.6349
MEM 283.949219 1594284138.7352
MEM 283.949219 1594284138.8355
MEM 283.949219 1594284138.9359
MEM 284.207031 1594284139.0362
MEM 284.207031 1594284139.1365
MEM 284.300781 1594284139.2369
MEM 284.312500 1594284139.3372
MEM 284.312500 1594284139.4375
MEM 284.312500 1594284139.5380
MEM 284.312500 1594284139.6384
MEM 284.312500 1594284139.7387
MEM 284.312500 1594284139.8391
MEM 284.566406 1594284139.9394
MEM 284.566406 1594284140.0397
MEM 284.566406 1594284140.1401
MEM 284.566406 1594284140.2404
MEM 284.566406 1594284140.3408
MEM 284.566406 1594284140.4411
MEM 284.566406 1594284140.5414
MEM 284.824219 1594284140.6417
MEM 284.824219 1594284140.7419
MEM 284.921875 1594284140.8422
MEM 284.921875 1594284140.9426
MEM 284.921875 1594284141.0430
MEM 284.921875 1594284141.1433
MEM 284.921875 1594284141.2436
MEM 284.921875 1594284141.3439
MEM 284.921875 1594284141.4442
MEM 285.175781 1594284141.5446
MEM 285.175781 1594284141.6449
MEM 285.175781 1594284141.7453
MEM 285.175781 1594284141.8456
MEM 285.175781 1594284141.9459
MEM 285.175781 1594284142.0463
MEM 285.433594 1594284142.1466
MEM 285.433594 1594284142.2469
MEM 285.433594 1594284142.3473
MEM 285.542969 1594284142.4476
MEM 285.542969 1594284142.5479
MEM 285.542969 1594284142.6482
MEM 285.542969 1594284142.7485
MEM 285.542969 1594284142.8489
MEM 285.542969 1594284142.9492
MEM 285.542969 1594284143.0496
MEM 285.796875 1594284143.1499
MEM 285.796875 1594284143.2503
MEM 285.796875 1594284143.3506
MEM 285.796875 1594284143.4509
MEM 285.796875 1594284143.5513
MEM 285.796875 1594284143.6516
MEM 286.054688 1594284143.7519
MEM 286.054688 1594284143.8522
MEM 286.156250 1594284143.9526
MEM 286.156250 1594284144.0529
MEM 286.156250 1594284144.1532
MEM 286.156250 1594284144.2535
MEM 286.156250 1594284144.3538
MEM 286.156250 1594284144.4541
MEM 286.156250 1594284144.5544
MEM 286.410156 1594284144.6548
MEM 286.410156 1594284144.7551
MEM 286.410156 1594284144.8555
MEM 286.410156 1594284144.9558
MEM 286.410156 1594284145.0561
MEM 286.410156 1594284145.1564
MEM 286.410156 1594284145.2568
MEM 286.667969 1594284145.3570
MEM 286.667969 1594284145.4574
MEM 286.773438 1594284145.5577
MEM 286.773438 1594284145.6581
MEM 286.773438 1594284145.7585
MEM 286.773438 1594284145.8588
MEM 286.773438 1594284145.9591
MEM 286.773438 1594284146.0594
MEM 286.773438 1594284146.1598
MEM 287.027344 1594284146.2601
MEM 287.027344 1594284146.3605
MEM 287.027344 1594284146.4608
MEM 287.027344 1594284146.5611
MEM 287.027344 1594284146.6614
MEM 287.027344 1594284146.7618
MEM 287.285156 1594284146.8620
MEM 287.285156 1594284146.9623
MEM 287.285156 1594284147.0627
MEM 287.386719 1594284147.1629
MEM 287.386719 1594284147.2632
MEM 287.386719 1594284147.3635
MEM 287.386719 1594284147.4639
MEM 287.386719 1594284147.5642
MEM 287.386719 1594284147.6645
MEM 287.640625 1594284147.7649
MEM 287.640625 1594284147.8652
MEM 287.640625 1594284147.9655
MEM 287.640625 1594284148.0659
MEM 287.640625 1594284148.1662
MEM 287.640625 1594284148.2665
MEM 287.640625 1594284148.3669
MEM 287.898438 1594284148.4672
MEM 287.898438 1594284148.5675
MEM 287.996094 1594284148.6679
MEM 287.996094 1594284148.7682
MEM 287.996094 1594284148.8686
MEM 287.996094 1594284148.9689
MEM 287.996094 1594284149.0693
MEM 287.996094 1594284149.1696
MEM 287.996094 1594284149.2699
MEM 288.250000 1594284149.3702
MEM 288.250000 1594284149.4705
MEM 288.250000 1594284149.5708
MEM 288.250000 1594284149.6711
MEM 288.250000 1594284149.7715
MEM 288.507812 1594284149.8718
MEM 288.507812 1594284149.9721
MEM 288.507812 1594284150.0724
MEM 288.621094 1594284150.1728
MEM 288.621094 1594284150.2731
MEM 288.621094 1594284150.3734
MEM 288.621094 1594284150.4738
MEM 288.621094 1594284150.5741
MEM 288.621094 1594284150.6744
MEM 288.875000 1594284150.7747
MEM 288.875000 1594284150.8750
MEM 288.875000 1594284150.9753
MEM 288.875000 1594284151.0758
MEM 288.875000 1594284151.1761
MEM 288.875000 1594284151.2764
MEM 289.132812 1594284151.3767
MEM 289.132812 1594284151.4771
MEM 289.132812 1594284151.5774
MEM 289.238281 1594284151.6777
MEM 289.238281 1594284151.7781
MEM 289.238281 1594284151.8785
MEM 289.238281 1594284151.9788
MEM 289.238281 1594284152.0791
MEM 289.238281 1594284152.1795
MEM 289.238281 1594284152.2798
MEM 289.492188 1594284152.3801
MEM 289.492188 1594284152.4804
MEM 289.492188 1594284152.5808
MEM 289.492188 1594284152.6811
MEM 289.492188 1594284152.7814
MEM 289.492188 1594284152.8818
MEM 289.750000 1594284152.9822
MEM 289.750000 1594284153.0825
MEM 289.750000 1594284153.1828
MEM 289.847656 1594284153.2831
MEM 289.847656 1594284153.3834
MEM 289.847656 1594284153.4838
MEM 289.847656 1594284153.5841
MEM 289.847656 1594284153.6844
MEM 289.847656 1594284153.7848
MEM 290.101562 1594284153.8853
MEM 290.101562 1594284153.9857
MEM 290.101562 1594284154.0860
MEM 290.101562 1594284154.1863
MEM 290.101562 1594284154.2866
MEM 290.101562 1594284154.3869
MEM 290.101562 1594284154.4872
MEM 290.101562 1594284154.5875
MEM 290.101562 1594284154.6879
MEM 290.101562 1594284154.7882
MEM 290.617188 1594284154.8885
MEM 290.617188 1594284154.9889
MEM 290.617188 1594284155.0892
MEM 290.617188 1594284155.1895
MEM 290.718750 1594284155.2899
MEM 290.718750 1594284155.3902
MEM 290.718750 1594284155.4905
MEM 290.718750 1594284155.5909
MEM 290.718750 1594284155.6912
MEM 290.718750 1594284155.7915
MEM 290.718750 1594284155.8919
MEM 290.718750 1594284155.9922
MEM 290.718750 1594284156.0925
MEM 290.718750 1594284156.1928
MEM 290.972656 1594284156.2932
MEM 290.972656 1594284156.3935
MEM 291.066406 1594284156.4939
MEM 291.066406 1594284156.5942
MEM 291.066406 1594284156.6945
MEM 291.066406 1594284156.7949
MEM 291.066406 1594284156.8952
MEM 291.066406 1594284156.9955
MEM 291.320312 1594284157.0959
MEM 291.320312 1594284157.1962
MEM 291.320312 1594284157.2965
MEM 291.320312 1594284157.3968
MEM 291.320312 1594284157.4971
MEM 291.320312 1594284157.5974
MEM 291.320312 1594284157.6978
MEM 291.578125 1594284157.7982
MEM 291.578125 1594284157.8985
MEM 291.687500 1594284157.9988
MEM 291.687500 1594284158.0991
MEM 291.687500 1594284158.1994
MEM 291.687500 1594284158.2998
MEM 291.687500 1594284158.4000
MEM 291.687500 1594284158.5004
MEM 291.687500 1594284158.6006
MEM 291.941406 1594284158.7009
MEM 291.941406 1594284158.8012
MEM 291.941406 1594284158.9016
MEM 291.941406 1594284159.0019
MEM 291.941406 1594284159.1022
MEM 291.941406 1594284159.2025
MEM 291.941406 1594284159.3028
MEM 292.199219 1594284159.4031
MEM 292.199219 1594284159.5034
MEM 292.292969 1594284159.6037
MEM 292.292969 1594284159.7041
MEM 292.292969 1594284159.8044
MEM 292.292969 1594284159.9047
MEM 292.292969 1594284160.0049
MEM 292.292969 1594284160.1052
MEM 292.546875 1594284160.2055
MEM 292.546875 1594284160.3058
MEM 292.546875 1594284160.4061
MEM 292.546875 1594284160.5064
MEM 292.546875 1594284160.6068
MEM 292.546875 1594284160.7071
MEM 292.546875 1594284160.8074
MEM 292.804688 1594284160.9077
MEM 292.804688 1594284161.0080
MEM 292.804688 1594284161.1083
MEM 292.917969 1594284161.2086
MEM 292.917969 1594284161.3089
MEM 292.917969 1594284161.4092
MEM 292.917969 1594284161.5095
MEM 292.917969 1594284161.6099
MEM 292.917969 1594284161.7102
MEM 293.171875 1594284161.8105
MEM 293.171875 1594284161.9109
MEM 293.171875 1594284162.0112
MEM 293.171875 1594284162.1115
MEM 293.171875 1594284162.2118
MEM 293.171875 1594284162.3121
MEM 293.171875 1594284162.4124
MEM 293.429688 1594284162.5127
MEM 293.429688 1594284162.6131
MEM 293.527344 1594284162.7134
MEM 293.527344 1594284162.8138
MEM 293.527344 1594284162.9141
MEM 293.527344 1594284163.0144
MEM 293.527344 1594284163.1147
MEM 293.527344 1594284163.2150
MEM 293.527344 1594284163.3153
MEM 293.781250 1594284163.4156
MEM 293.781250 1594284163.5159
MEM 293.781250 1594284163.6163
MEM 293.781250 1594284163.7166
MEM 293.781250 1594284163.8169
MEM 293.781250 1594284163.9173
MEM 294.039062 1594284164.0177
MEM 294.039062 1594284164.1180
MEM 294.039062 1594284164.2184
MEM 294.144531 1594284164.3188
MEM 294.144531 1594284164.4191
MEM 294.144531 1594284164.5194
MEM 294.144531 1594284164.6198
MEM 294.144531 1594284164.7201
MEM 294.144531 1594284164.8204
MEM 294.398438 1594284164.9208
MEM 294.398438 1594284165.0211
MEM 294.398438 1594284165.1214
MEM 294.398438 1594284165.2218
MEM 294.398438 1594284165.3220
MEM 294.398438 1594284165.4224
MEM 294.398438 1594284165.5227
MEM 294.656250 1594284165.6231
MEM 294.656250 1594284165.7234
MEM 294.656250 1594284165.8238
MEM 294.765625 1594284165.9241
MEM 294.765625 1594284166.0244
MEM 294.765625 1594284166.1248
MEM 294.765625 1594284166.2251
MEM 294.765625 1594284166.3254
MEM 294.765625 1594284166.4258
MEM 295.019531 1594284166.5261
MEM 295.019531 1594284166.6265
MEM 295.019531 1594284166.7269
MEM 295.019531 1594284166.8272
MEM 295.019531 1594284166.9275
MEM 295.019531 1594284167.0278
MEM 295.019531 1594284167.1282
MEM 295.277344 1594284167.2285
MEM 295.277344 1594284167.3288
MEM 295.378906 1594284167.4291
MEM 295.378906 1594284167.5294
MEM 295.378906 1594284167.6298
MEM 295.378906 1594284167.7301
MEM 295.378906 1594284167.8304
MEM 295.378906 1594284167.9308
MEM 295.378906 1594284168.0311
MEM 295.632812 1594284168.1314
MEM 295.632812 1594284168.2318
MEM 295.632812 1594284168.3321
MEM 295.632812 1594284168.4324
MEM 295.632812 1594284168.5328
MEM 295.632812 1594284168.6331
MEM 295.890625 1594284168.7334
MEM 295.890625 1594284168.8337
MEM 295.890625 1594284168.9340
MEM 295.992188 1594284169.0344
MEM 295.992188 1594284169.1348
MEM 295.992188 1594284169.2351
MEM 295.992188 1594284169.3354
MEM 295.992188 1594284169.4358
MEM 295.992188 1594284169.5361
MEM 296.246094 1594284169.6364
MEM 296.246094 1594284169.7368
MEM 296.246094 1594284169.8371
MEM 296.246094 1594284169.9374
MEM 296.246094 1594284170.0378
MEM 296.246094 1594284170.1381
MEM 296.246094 1594284170.2384
MEM 296.503906 1594284170.3389
MEM 296.503906 1594284170.4391
MEM 296.609375 1594284170.5395
MEM 296.613281 1594284170.6398
